"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
30.640,0.9112,0.267,-0.968
30.660,0.9164,0.248,-0.994
30.680,0.9211,0.227,-1.019
30.700,0.9255,0.206,-1.019
30.720,0.9294,0.186,-0.985
30.740,0.9329,0.167,-0.952
30.760,0.9360,0.149,-0.952
30.780,0.9388,0.129,-0.977
30.800,0.9412,0.109,-0.994
30.820,0.9432,0.089,-0.985
30.840,0.9448,0.070,-0.968
30.860,0.9460,0.051,-0.960
30.880,0.9468,0.031,-0.960
30.900,0.9472,0.012,-0.960
30.920,0.9473,-0.007,-0.960
30.940,0.9469,-0.026,-0.960
30.960,0.9462,-0.045,-0.960
30.980,0.9451,-0.065,-0.960
31.000,0.9437,-0.084,-0.960
31.020,0.9417,-0.103,-0.960
31.040,0.9395,-0.122,-0.960
31.060,0.9369,-0.141,-0.952
31.080,0.9338,-0.161,-0.926
31.100,0.9304,-0.179,-0.884
31.120,0.9267,-0.196,-0.851
31.140,0.9226,-0.212,-0.851
31.160,0.9182,-0.229,-0.884
31.180,0.9135,-0.248,-0.918
31.200,0.9083,-0.267,-0.926
31.220,0.9028,-0.285,-0.918
31.240,0.8969,-0.303,-0.909
31.260,0.8907,-0.321,-0.918
31.280,0.8840,-0.340,-0.935
31.300,0.8771,-0.359,-0.952
31.320,0.8697,-0.378,-0.960
31.340,0.8619,-0.397,-0.968
31.360,0.8538,-0.416,-0.985
31.380,0.8453,-0.437,-0.985
31.400,0.8363,-0.457,-0.943
31.420,0.8270,-0.475,-0.876
31.440,0.8173,-0.491,-0.817
31.460,0.8074,-0.507,-0.775
31.480,0.7971,-0.522,-0.733
31.500,0.7864,-0.537,-0.691
31.520,0.7756,-0.550,-0.674
31.540,0.7644,-0.563,-0.657
31.560,0.7530,-0.577,-0.589
31.580,0.7414,-0.588,-0.455
31.600,0.7294,-0.595,-0.303
31.620,0.7175,-0.599,-0.202
31.640,0.7055,-0.602,-0.143
31.660,0.6934,-0.605,-0.084
31.680,0.6813,-0.606,-0.017
31.700,0.6691,-0.605,0.034
31.720,0.6570,-0.604,0.042
31.740,0.6450,-0.603,0.017
31.760,0.6329,-0.603,-0.017
31.780,0.6209,-0.604,-0.034
31.800,0.6087,-0.605,-0.025
31.820,0.5966,-0.605,-0.008
31.840,0.5845,-0.605,0.008
31.860,0.5725,-0.605,0.034
31.880,0.5602,-0.604,0.076
31.900,0.5482,-0.602,0.109
31.920,0.5362,-0.599,0.143
31.940,0.5242,-0.597,0.211
31.960,0.5123,-0.592,0.320
31.980,0.5004,-0.584,0.446
32.000,0.4889,-0.574,0.547
32.020,0.4775,-0.562,0.632
32.040,0.4664,-0.549,0.699
32.060,0.4556,-0.534,0.749
32.080,0.4450,-0.518,0.792
32.100,0.4348,-0.502,0.825
32.120,0.4249,-0.485,0.859
32.140,0.4154,-0.468,0.893
32.160,0.4062,-0.450,0.935
32.180,0.3974,-0.430,0.977
32.200,0.3890,-0.410,1.002
32.220,0.3810,-0.390,1.011
32.240,0.3734,-0.370,1.002
32.260,0.3662,-0.350,0.977
32.280,0.3594,-0.330,0.943
32.300,0.3530,-0.312,0.918
32.320,0.3469,-0.294,0.918
32.340,0.3412,-0.276,0.943
32.360,0.3359,-0.257,0.968
32.380,0.3309,-0.236,0.977
32.400,0.3264,-0.217,0.968
32.420,0.3223,-0.198,0.968
32.440,0.3184,-0.179,0.985
32.460,0.3152,-0.159,0.994
32.480,0.3121,-0.138,0.985
32.500,0.3096,-0.119,0.968
32.520,0.3074,-0.100,0.968
32.540,0.3056,-0.081,0.985
32.560,0.3041,-0.061,1.002
32.580,0.3032,-0.040,1.002
32.600,0.3025,-0.020,0.985
32.620,0.3023,-0.001,0.968
32.640,0.3025,0.018,0.968
32.660,0.3030,0.037,0.985
32.680,0.3040,0.058,0.994
32.700,0.3053,0.078,0.985
32.720,0.3072,0.097,0.968
32.740,0.3092,0.116,0.968
32.760,0.3118,0.135,0.985
32.780,0.3147,0.156,0.994
32.800,0.3179,0.176,0.977
32.820,0.3217,0.195,0.943
32.840,0.3258,0.213,0.935
32.860,0.3302,0.231,0.960
32.880,0.3350,0.252,0.977
32.900,0.3403,0.272,0.952
32.920,0.3460,0.290,0.901
32.940,0.3519,0.307,0.884
32.960,0.3582,0.324,0.909
32.980,0.3649,0.344,0.943
33.000,0.3719,0.363,0.960
33.020,0.3794,0.382,0.968
33.040,0.3872,0.401,0.985
33.060,0.3954,0.421,0.985
33.080,0.4040,0.442,0.952
33.100,0.4131,0.460,0.893
33.120,0.4225,0.477,0.842
33.140,0.4322,0.493,0.808
33.160,0.4422,0.509,0.775
33.180,0.4526,0.524,0.733
33.200,0.4632,0.539,0.682
33.220,0.4741,0.552,0.632
33.240,0.4853,0.564,0.564
33.260,0.4967,0.575,0.463
33.280,0.5083,0.583,0.337
33.300,0.5201,0.588,0.211
33.320,0.5319,0.591,0.118
33.340,0.5437,0.592,0.059
33.360,0.5556,0.593,0.025
33.380,0.5674,0.593,8.576E-13
33.400,0.5794,0.593,-0.042
33.420,0.5912,0.592,-0.084
33.440,0.6030,0.589,-0.109
33.460,0.6148,0.587,-0.101
33.480,0.6264,0.585,-0.076
33.500,0.6382,0.584,-0.067
33.520,0.6498,0.583,-0.067
33.540,0.6615,0.581,-0.067
33.560,0.6731,0.580,-0.067
33.580,0.6846,0.579,-0.076
33.600,0.6963,0.577,-0.109
33.620,0.7078,0.575,-0.168
33.640,0.7192,0.571,-0.261
33.660,0.7307,0.565,-0.387
33.680,0.7419,0.556,-0.505
33.700,0.7529,0.544,-0.598
33.720,0.7637,0.532,-0.657
33.740,0.7741,0.517,-0.699
33.760,0.7844,0.503,-0.733
33.780,0.7943,0.488,-0.766
33.800,0.8040,0.473,-0.834
33.820,0.8132,0.456,-0.918
33.840,0.8223,0.436,-0.985
33.860,0.8306,0.415,-1.002
33.880,0.8388,0.395,-0.994
33.900,0.8465,0.376,-0.994
33.920,0.8538,0.356,-0.994
33.940,0.8607,0.335,-0.985
33.960,0.8673,0.316,-0.960
33.980,0.8733,0.297,-0.935
34.000,0.8792,0.279,-0.926
34.020,0.8845,0.261,-0.935
34.040,0.8896,0.242,-0.952
34.060,0.8942,0.222,-0.960
34.080,0.8984,0.203,-0.960
34.100,0.9023,0.184,-0.960
34.120,0.9058,0.165,-0.960
34.140,0.9089,0.146,-0.960
34.160,0.9116,0.126,-0.968
34.180,0.9140,0.107,-0.985
34.200,0.9159,0.087,-1.019
34.220,0.9175,0.067,-1.078
34.240,0.9186,0.044,-1.154
34.260,0.9193,0.020,-1.213
34.280,0.9194,-0.005,-1.204
34.300,0.9190,-0.029,-1.128
34.320,0.9182,-0.051,-1.027
34.340,0.9170,-0.070,-0.960
34.360,0.9154,-0.088,-0.952
34.380,0.9135,-0.107,-0.968
34.400,0.9112,-0.127,-0.977
34.420,0.9084,-0.147,-0.968
34.440,0.9052,-0.166,-0.960
34.460,0.9018,-0.185,-0.952
34.480,0.8978,-0.204,-0.926
34.500,0.8936,-0.222,-0.909
34.520,0.8890,-0.239,-0.926
34.540,0.8840,-0.259,-0.960
34.560,0.8787,-0.279,-0.968
34.580,0.8728,-0.298,-0.943
34.600,0.8667,-0.316,-0.926
34.620,0.8602,-0.334,-0.943
34.640,0.8533,-0.354,-0.968
34.660,0.8460,-0.374,-0.977
34.680,0.8384,-0.393,-0.960
34.700,0.8303,-0.412,-0.918
34.720,0.8219,-0.430,-0.851
34.740,0.8131,-0.447,-0.775
34.760,0.8040,-0.461,-0.733
34.780,0.7946,-0.475,-0.724
34.800,0.7851,-0.490,-0.707
34.820,0.7750,-0.504,-0.665
34.840,0.7648,-0.516,-0.623
34.860,0.7544,-0.529,-0.573
34.880,0.7437,-0.541,-0.480
34.900,0.7327,-0.549,-0.354
34.920,0.7216,-0.554,-0.253
34.940,0.7106,-0.558,-0.194
34.960,0.6993,-0.562,-0.135
34.980,0.6880,-0.564,-0.067
35.000,0.6768,-0.564,-0.008
35.020,0.6655,-0.564,0.034
35.040,0.6542,-0.563,0.042
35.060,0.6429,-0.561,0.008
35.080,0.6318,-0.562,-0.042
35.100,0.6206,-0.564,-0.051
35.120,0.6091,-0.565,-0.017
35.140,0.5979,-0.564,-0.008
35.160,0.5867,-0.564,-0.017
35.180,0.5754,-0.566,0.008
35.200,0.5640,-0.565,0.084
35.220,0.5527,-0.562,0.152
35.240,0.5416,-0.558,0.168
35.260,0.5304,-0.555,0.177
35.280,0.5194,-0.552,0.227
35.300,0.5083,-0.547,0.345
35.320,0.4974,-0.539,0.488
35.340,0.4867,-0.526,0.598
35.360,0.4763,-0.513,0.648
35.380,0.4663,-0.500,0.665
35.400,0.4563,-0.487,0.691
35.420,0.4467,-0.473,0.733
35.440,0.4374,-0.458,0.783
35.460,0.4284,-0.442,0.834
35.480,0.4197,-0.424,0.884
35.500,0.4114,-0.406,0.926
35.520,0.4034,-0.387,0.960
35.540,0.3959,-0.368,0.985
35.560,0.3888,-0.348,1.002
35.580,0.3820,-0.327,1.002
35.600,0.3757,-0.307,0.977
35.620,0.3697,-0.288,0.943
35.640,0.3642,-0.270,0.926
35.660,0.3589,-0.252,0.935
35.680,0.3541,-0.232,0.952
35.700,0.3496,-0.213,0.960
35.720,0.3456,-0.194,0.960
35.740,0.3418,-0.175,0.960
35.760,0.3386,-0.156,0.952
35.780,0.3357,-0.136,0.943
35.800,0.3331,-0.118,0.952
35.820,0.3309,-0.099,0.977
35.840,0.3291,-0.079,1.002
35.860,0.3278,-0.059,1.011
35.880,0.3268,-0.038,1.019
35.900,0.3262,-0.018,1.036
35.920,0.3261,0.003,1.053
35.940,0.3263,0.024,1.061
35.960,0.3270,0.045,1.053
35.980,0.3281,0.067,1.019
36.000,0.3297,0.087,0.960
36.020,0.3317,0.105,0.918
36.040,0.3340,0.122,0.926
36.060,0.3365,0.141,0.960
36.080,0.3395,0.162,0.968
36.100,0.3431,0.181,0.943
36.120,0.3468,0.199,0.918
36.140,0.3509,0.217,0.909
36.160,0.3555,0.235,0.909
36.180,0.3604,0.254,0.918
36.200,0.3656,0.272,0.935
36.220,0.3713,0.291,0.960
36.240,0.3772,0.310,0.985
36.260,0.3837,0.330,0.994
36.280,0.3905,0.351,0.985
36.300,0.3977,0.370,0.960
36.320,0.4053,0.389,0.926
36.340,0.4133,0.407,0.876
36.360,0.4216,0.424,0.817
36.380,0.4302,0.440,0.775
36.400,0.4392,0.455,0.749
36.420,0.4484,0.470,0.733
36.440,0.4580,0.484,0.707
36.460,0.4678,0.498,0.665
36.480,0.4779,0.511,0.598
36.500,0.4883,0.522,0.514
36.520,0.4989,0.532,0.429
36.540,0.5095,0.540,0.337
36.560,0.5205,0.546,0.227
36.580,0.5315,0.549,0.135
36.600,0.5424,0.550,0.084
36.620,0.5534,0.552,0.042
36.640,0.5645,0.553,-0.017
36.660,0.5756,0.551,-0.067
36.680,0.5865,0.549,-0.067
36.700,0.5975,0.548,-0.051
36.720,0.6085,0.548,-0.059
36.740,0.6194,0.546,-0.076
36.760,0.6303,0.544,-0.076
36.780,0.6411,0.543,-0.059
36.800,0.6520,0.542,-0.059
36.820,0.6628,0.541,-0.076
36.840,0.6736,0.539,-0.101
36.860,0.6844,0.537,-0.126
36.880,0.6951,0.534,-0.152
36.900,0.7057,0.531,-0.185
36.920,0.7163,0.526,-0.236
36.940,0.7268,0.521,-0.320
36.960,0.7372,0.514,-0.438
36.980,0.7475,0.504,-0.564
37.000,0.7574,0.491,-0.648
37.020,0.7671,0.477,-0.674
37.040,0.7764,0.464,-0.674
37.060,0.7857,0.451,-0.699
37.080,0.7945,0.437,-0.766
37.100,0.8031,0.420,-0.859
37.120,0.8114,0.402,-0.935
37.140,0.8192,0.382,-0.960
37.160,0.8266,0.363,-0.952
37.180,0.8337,0.345,-0.952
37.200,0.8405,0.325,-0.968
37.220,0.8468,0.305,-0.968
37.240,0.8526,0.286,-0.952
37.260,0.8582,0.268,-0.960
37.280,0.8634,0.249,-0.985
37.300,0.8681,0.227,-0.985
37.320,0.8725,0.208,-0.960
37.340,0.8764,0.190,-0.943
37.360,0.8801,0.171,-0.952
37.380,0.8833,0.152,-0.952
37.400,0.8861,0.132,-0.943
37.420,0.8886,0.114,-0.943
37.440,0.8907,0.095,-0.952
37.460,0.8924,0.076,-0.968
37.480,0.8937,0.057,-0.977
37.500,0.8947,0.036,-0.968
37.520,0.8952,0.017,-0.943
37.540,0.8953,-0.001,-0.926
37.560,0.8952,-0.019,-0.935
37.580,0.8946,-0.038,-0.943
37.600,0.8936,-0.058,-0.943
37.620,0.8922,-0.076,-0.943
37.640,0.8906,-0.095,-0.952
37.660,0.8885,-0.114,-0.960
37.680,0.8859,-0.133,-0.952
37.700,0.8832,-0.153,-0.935
37.720,0.8799,-0.171,-0.918
37.740,0.8762,-0.189,-0.918
37.760,0.8724,-0.207,-0.943
37.780,0.8680,-0.226,-0.968
37.800,0.8633,-0.247,-0.977
37.820,0.8582,-0.266,-0.968
37.840,0.8526,-0.285,-0.960
37.860,0.8468,-0.304,-0.952
37.880,0.8405,-0.323,-0.926
37.900,0.8338,-0.342,-0.893
37.920,0.8268,-0.359,-0.859
37.940,0.8195,-0.376,-0.825
37.960,0.8117,-0.392,-0.775
37.980,0.8037,-0.407,-0.724
38.000,0.7955,-0.420,-0.699
38.020,0.7869,-0.435,-0.691
38.040,0.7781,-0.449,-0.682
38.060,0.7689,-0.462,-0.648
38.080,0.7596,-0.475,-0.598
38.100,0.7500,-0.486,-0.531
38.120,0.7401,-0.496,-0.455
38.140,0.7301,-0.504,-0.387
38.160,0.7199,-0.511,-0.312
38.180,0.7096,-0.517,-0.219
38.200,0.6992,-0.520,-0.118
38.220,0.6888,-0.521,-0.042
38.240,0.6783,-0.521,-0.008
38.260,0.6679,-0.521,1.110E-12
38.280,0.6575,-0.521,1.543E-12
38.300,0.6471,-0.521,8.188E-13
38.320,0.6366,-0.521,-3.830E-13
38.340,0.6262,-0.521,-0.008
38.360,0.6158,-0.521,-0.025
38.380,0.6053,-0.522,-0.042
38.400,0.5949,-0.523,-0.034
38.420,0.5844,-0.524,0.008
38.440,0.5739,-0.523,0.059
38.460,0.5634,-0.521,0.101
38.480,0.5531,-0.519,0.126
38.500,0.5426,-0.516,0.152
38.520,0.5323,-0.513,0.185
38.540,0.5222,-0.509,0.236
38.560,0.5120,-0.504,0.320
38.580,0.5019,-0.497,0.429
38.600,0.4921,-0.487,0.539
38.620,0.4824,-0.475,0.615
38.640,0.4730,-0.462,0.640
38.660,0.4639,-0.449,0.640
38.680,0.4551,-0.437,0.657
38.700,0.4465,-0.423,0.707
38.720,0.4381,-0.408,0.775
38.740,0.4301,-0.392,0.825
38.760,0.4225,-0.375,0.859
38.780,0.4151,-0.358,0.893
38.800,0.4082,-0.340,0.935
38.820,0.4015,-0.320,0.977
38.840,0.3953,-0.300,0.994
38.860,0.3895,-0.280,0.985
38.880,0.3842,-0.261,0.968
38.900,0.3791,-0.242,0.960
38.920,0.3745,-0.222,0.960
38.940,0.3702,-0.203,0.960
38.960,0.3663,-0.184,0.960
38.980,0.3628,-0.165,0.960
39.000,0.3598,-0.146,0.952
39.020,0.3570,-0.126,0.943
39.040,0.3547,-0.108,0.943
39.060,0.3528,-0.089,0.952
39.080,0.3511,-0.070,0.952
39.100,0.3500,-0.051,0.935
39.120,0.3491,-0.032,0.935
39.140,0.3486,-0.014,0.952
39.160,0.3485,0.006,0.960
39.180,0.3489,0.025,0.952
39.200,0.3496,0.043,0.952
39.220,0.3506,0.063,0.968
39.240,0.3520,0.083,0.960
39.260,0.3540,0.102,0.926
39.280,0.3561,0.119,0.909
39.300,0.3587,0.137,0.926
39.320,0.3616,0.157,0.943
39.340,0.3650,0.176,0.935
39.360,0.3686,0.194,0.926
39.380,0.3728,0.212,0.935
39.400,0.3771,0.231,0.960
39.420,0.3820,0.251,0.977
39.440,0.3872,0.271,0.977
39.460,0.3928,0.290,0.960
39.480,0.3988,0.309,0.935
39.500,0.4051,0.327,0.918
39.520,0.4119,0.346,0.893
39.540,0.4190,0.364,0.851
39.560,0.4265,0.380,0.792
39.580,0.4342,0.395,0.749
39.600,0.4422,0.409,0.733
39.620,0.4506,0.424,0.716
39.640,0.4592,0.439,0.691
39.660,0.4682,0.452,0.648
39.680,0.4773,0.465,0.589
39.700,0.4867,0.476,0.505
39.720,0.4964,0.485,0.421
39.740,0.5061,0.492,0.354
39.760,0.5161,0.499,0.278
39.780,0.5262,0.504,0.194
39.800,0.5363,0.506,0.135
39.820,0.5464,0.508,0.109
39.840,0.5566,0.511,0.067
39.860,0.5669,0.512,-0.008
39.880,0.5772,0.510,-0.067
39.900,0.5873,0.508,-0.076
39.920,0.5975,0.507,-0.067
39.940,0.6076,0.506,-0.067
39.960,0.6177,0.504,-0.059
39.980,0.6278,0.503,-0.042
40.000,0.6378,0.503,-0.042
40.020,0.6479,0.502,-0.076
40.040,0.6580,0.500,-0.118
40.060,0.6679,0.497,-0.135
40.080,0.6779,0.494,-0.118
40.100,0.6877,0.492,-0.093
40.120,0.6975,0.491,-0.118
40.140,0.7073,0.489,-0.211
40.160,0.7171,0.483,-0.320
40.180,0.7267,0.475,-0.387
40.200,0.7361,0.467,-0.429
40.220,0.7454,0.459,-0.497
40.240,0.7545,0.448,-0.589
40.260,0.7633,0.435,-0.665
40.280,0.7718,0.420,-0.699
40.300,0.7802,0.406,-0.707
40.320,0.7881,0.392,-0.707
40.340,0.7958,0.378,-0.733
40.360,0.8032,0.364,-0.800
40.380,0.8104,0.347,-0.893
40.400,0.8172,0.327,-0.960
40.420,0.8235,0.307,-0.968
40.440,0.8294,0.288,-0.943
40.460,0.8350,0.270,-0.926
40.480,0.8402,0.252,-0.935
40.500,0.8451,0.232,-0.952
40.520,0.8496,0.213,-0.960
40.540,0.8536,0.194,-0.960
40.560,0.8573,0.175,-0.968
40.580,0.8606,0.156,-0.977
40.600,0.8635,0.135,-0.968
40.620,0.8661,0.116,-0.943
40.640,0.8681,0.098,-0.935
40.660,0.8699,0.080,-0.960
40.680,0.8714,0.060,-0.985
40.700,0.8724,0.039,-0.977
40.720,0.8728,0.020,-0.952
40.740,0.8732,0.002,-0.943
40.760,0.8730,-0.017,-0.943
40.780,0.8725,-0.036,-0.943
40.800,0.8715,-0.055,-0.943
40.820,0.8703,-0.074,-0.952
40.840,0.8686,-0.093,-0.952
40.860,0.8665,-0.112,-0.935
40.880,0.8641,-0.130,-0.926
40.900,0.8613,-0.149,-0.943
40.920,0.8582,-0.168,-0.968
40.940,0.8547,-0.188,-0.977
40.960,0.8507,-0.207,-0.960
40.980,0.8463,-0.226,-0.935
41.000,0.8417,-0.245,-0.918
41.020,0.8365,-0.263,-0.909
41.040,0.8311,-0.281,-0.909
41.060,0.8253,-0.299,-0.884
41.080,0.8191,-0.317,-0.817
41.100,0.8126,-0.332,-0.733
41.120,0.8058,-0.346,-0.691
41.140,0.7988,-0.359,-0.707
41.160,0.7915,-0.374,-0.724
41.180,0.7838,-0.389,-0.699
41.200,0.7758,-0.402,-0.648
41.220,0.7677,-0.414,-0.615
41.240,0.7593,-0.426,-0.598
41.260,0.7506,-0.439,-0.564
41.280,0.7418,-0.450,-0.497
41.300,0.7327,-0.459,-0.404
41.320,0.7233,-0.466,-0.312
41.340,0.7140,-0.471,-0.244
41.360,0.7045,-0.475,-0.194
41.380,0.6950,-0.479,-0.135
41.400,0.6854,-0.481,-0.067
41.420,0.6757,-0.481,-0.017
41.440,0.6661,-0.481,6.661E-13
41.460,0.6565,-0.481,-3.789E-13
41.480,0.6468,-0.481,-7.119E-13
41.500,0.6372,-0.481,-0.008
41.520,0.6277,-0.481,-0.025
41.540,0.6180,-0.482,-0.042
41.560,0.6084,-0.483,-0.042
41.580,0.5987,-0.484,-0.017
41.600,0.5890,-0.484,0.025
41.620,0.5793,-0.483,0.067
41.640,0.5697,-0.481,0.093
41.660,0.5600,-0.479,0.109
41.680,0.5505,-0.477,0.135
41.700,0.5410,-0.474,0.177
41.720,0.5315,-0.470,0.211
41.740,0.5222,-0.465,0.236
41.760,0.5129,-0.461,0.286
41.780,0.5037,-0.455,0.387
41.800,0.4946,-0.446,0.505
41.820,0.4859,-0.434,0.581
41.840,0.4773,-0.421,0.615
41.860,0.4690,-0.409,0.632
41.880,0.4609,-0.396,0.657
41.900,0.4532,-0.383,0.682
41.920,0.4456,-0.369,0.707
41.940,0.4384,-0.355,0.741
41.960,0.4315,-0.340,0.783
41.980,0.4248,-0.323,0.834
42.000,0.4185,-0.306,0.876
42.020,0.4125,-0.288,0.901
42.040,0.4070,-0.270,0.918
42.060,0.4017,-0.252,0.935
42.080,0.3969,-0.232,0.952
42.100,0.3924,-0.213,0.960
42.120,0.3884,-0.194,0.960
42.140,0.3846,-0.175,0.968
42.160,0.3814,-0.156,0.977
42.180,0.3785,-0.135,0.977
42.200,0.3759,-0.116,0.968
42.220,0.3739,-0.097,0.960
42.240,0.3720,-0.078,0.968
42.260,0.3707,-0.059,0.977
42.280,0.3697,-0.038,0.977
42.300,0.3691,-0.019,0.968
42.320,0.3690,0.000,0.960
42.340,0.3691,0.019,0.960
42.360,0.3697,0.038,0.960
42.380,0.3707,0.058,0.960
42.400,0.3720,0.077,0.960
42.420,0.3737,0.096,0.960
42.440,0.3759,0.115,0.960
42.460,0.3783,0.134,0.960
42.480,0.3812,0.154,0.952
42.500,0.3845,0.173,0.943
42.520,0.3882,0.191,0.943
42.540,0.3922,0.210,0.952
42.560,0.3965,0.229,0.952
42.580,0.4014,0.249,0.926
42.600,0.4065,0.267,0.893
42.620,0.4120,0.284,0.859
42.640,0.4179,0.301,0.834
42.660,0.4241,0.317,0.808
42.680,0.4306,0.333,0.783
42.700,0.4374,0.349,0.758
42.720,0.4445,0.364,0.724
42.740,0.4519,0.378,0.691
42.760,0.4597,0.391,0.657
42.780,0.4676,0.404,0.623
42.800,0.4758,0.416,0.573
42.820,0.4843,0.427,0.505
42.840,0.4929,0.437,0.438
42.860,0.5018,0.445,0.379
42.880,0.5108,0.452,0.328
42.900,0.5199,0.458,0.269
42.920,0.5291,0.463,0.202
42.940,0.5384,0.466,0.143
42.960,0.5477,0.468,0.101
42.980,0.5571,0.470,0.059
43.000,0.5665,0.471,-7.383E-13
43.020,0.5760,0.470,-0.051
43.040,0.5853,0.468,-0.059
43.060,0.5947,0.467,-0.042
43.080,0.6040,0.467,-0.042
43.100,0.6133,0.466,-0.067
43.120,0.6227,0.464,-0.076
43.140,0.6319,0.462,-0.051
43.160,0.6411,0.462,-0.034
43.180,0.6503,0.462,-0.059
43.200,0.6597,0.460,-0.109
43.220,0.6688,0.457,-0.126
43.240,0.6779,0.454,-0.109
43.260,0.6870,0.453,-0.109
43.280,0.6959,0.451,-0.160
43.300,0.7050,0.447,-0.244
43.320,0.7139,0.441,-0.312
43.340,0.7226,0.434,-0.354
43.360,0.7312,0.426,-0.396
43.380,0.7397,0.418,-0.455
43.400,0.7479,0.408,-0.522
43.420,0.7561,0.397,-0.589
43.440,0.7638,0.385,-0.648
43.460,0.7715,0.371,-0.691
43.480,0.7787,0.357,-0.707
43.500,0.7857,0.343,-0.716
43.520,0.7924,0.328,-0.741
43.540,0.7989,0.313,-0.766
43.560,0.8049,0.297,-0.800
43.580,0.8108,0.282,-0.859
43.600,0.8162,0.264,-0.926
43.620,0.8214,0.244,-0.952
43.640,0.8259,0.224,-0.918
43.660,0.8303,0.207,-0.901
43.680,0.8343,0.190,-0.926
43.700,0.8379,0.170,-0.943
43.720,0.8411,0.151,-0.926
43.740,0.8439,0.133,-0.909
43.760,0.8464,0.115,-0.926
43.780,0.8486,0.096,-0.952
43.800,0.8502,0.077,-0.960
43.820,0.8516,0.058,-0.968
43.840,0.8526,0.038,-0.968
43.860,0.8531,0.018,-0.952
43.880,0.8533,0.000,-0.935
43.900,0.8531,-0.018,-0.935
43.920,0.8526,-0.037,-0.952
43.940,0.8516,-0.057,-0.952
43.960,0.8503,-0.076,-0.935
43.980,0.8486,-0.094,-0.926
44.000,0.8465,-0.112,-0.935
44.020,0.8441,-0.131,-0.943
44.040,0.8413,-0.151,-0.935
44.060,0.8380,-0.169,-0.909
44.080,0.8345,-0.187,-0.884
44.100,0.8306,-0.204,-0.859
44.120,0.8263,-0.221,-0.834
44.140,0.8218,-0.237,-0.817
44.160,0.8168,-0.254,-0.800
44.180,0.8116,-0.270,-0.783
44.200,0.8060,-0.285,-0.758
44.220,0.8002,-0.300,-0.724
44.240,0.7940,-0.314,-0.691
44.260,0.7876,-0.327,-0.665
44.280,0.7809,-0.341,-0.657
44.300,0.7740,-0.354,-0.657
44.320,0.7667,-0.367,-0.648
44.340,0.7593,-0.380,-0.615
44.360,0.7516,-0.392,-0.547
44.380,0.7436,-0.402,-0.472
44.400,0.7355,-0.410,-0.421
44.420,0.7272,-0.418,-0.387
44.440,0.7187,-0.426,-0.337
44.460,0.7101,-0.433,-0.261
44.480,0.7014,-0.437,-0.177
44.500,0.6927,-0.440,-0.101
44.520,0.6838,-0.441,-0.042
44.540,0.6749,-0.441,-0.017
44.560,0.6662,-0.441,-0.025
44.580,0.6574,-0.442,-0.034
44.600,0.6485,-0.443,-0.025
44.620,0.6397,-0.443,-0.008
44.640,0.6308,-0.443,-0.008
44.660,0.6220,-0.443,-0.025
44.680,0.6131,-0.444,-0.042
44.700,0.6042,-0.445,-0.034
44.720,0.5953,-0.446,-7.036E-13
44.740,0.5864,-0.445,0.034
44.760,0.5775,-0.444,0.059
44.780,0.5687,-0.443,0.084
44.800,0.5597,-0.441,0.126
44.820,0.5510,-0.438,0.160
44.840,0.5423,-0.434,0.177
44.860,0.5337,-0.430,0.194
44.880,0.5251,-0.426,0.236
44.900,0.5166,-0.421,0.303
44.920,0.5082,-0.414,0.371
44.940,0.5000,-0.406,0.429
44.960,0.4920,-0.397,0.480
44.980,0.4841,-0.387,0.539
45.000,0.4764,-0.376,0.598
45.020,0.4690,-0.363,0.640
45.040,0.4619,-0.350,0.657
45.060,0.4551,-0.337,0.665
45.080,0.4484,-0.323,0.691
45.100,0.4421,-0.309,0.724
45.120,0.4361,-0.294,0.758
45.140,0.4304,-0.279,0.783
45.160,0.4249,-0.263,0.808
45.180,0.4198,-0.247,0.834
45.200,0.4151,-0.229,0.859
45.220,0.4106,-0.212,0.884
45.240,0.4066,-0.194,0.901
45.260,0.4028,-0.176,0.918
45.280,0.3996,-0.158,0.935
45.300,0.3965,-0.138,0.952
45.320,0.3940,-0.119,0.952
45.340,0.3918,-0.100,0.943
45.360,0.3900,-0.082,0.943
45.380,0.3885,-0.063,0.952
45.400,0.3874,-0.043,0.968
45.420,0.3868,-0.024,0.985
45.440,0.3865,-0.004,0.994
45.460,0.3866,0.016,0.977
45.480,0.3872,0.035,0.952
45.500,0.3880,0.054,0.943
45.520,0.3893,0.073,0.943
45.540,0.3909,0.092,0.935
45.560,0.3930,0.110,0.926
45.580,0.3953,0.128,0.926
45.600,0.3981,0.148,0.918
45.620,0.4013,0.166,0.893
45.640,0.4048,0.183,0.876
45.660,0.4085,0.200,0.876
45.680,0.4128,0.218,0.867
45.700,0.4173,0.235,0.842
45.720,0.4222,0.252,0.817
45.740,0.4273,0.268,0.800
45.760,0.4329,0.284,0.766
45.780,0.4387,0.299,0.716
45.800,0.4449,0.312,0.674
45.820,0.4512,0.325,0.657
45.840,0.4579,0.339,0.648
45.860,0.4648,0.352,0.632
45.880,0.4720,0.364,0.606
45.900,0.4793,0.376,0.564
45.920,0.4870,0.387,0.505
45.940,0.4949,0.396,0.438
45.960,0.5029,0.404,0.379
45.980,0.5110,0.411,0.320
46.000,0.5194,0.417,0.253
46.020,0.5277,0.421,0.194
46.040,0.5362,0.424,0.160
