"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
30.860,0.5884,-0.170,0.202
30.880,0.5850,-0.165,0.227
30.900,0.5817,-0.160,0.227
30.920,0.5787,-0.156,0.219
30.940,0.5755,-0.152,0.236
30.960,0.5725,-0.147,0.261
30.980,0.5697,-0.140,0.269
31.000,0.5669,-0.135,0.261
31.020,0.5642,-0.130,0.253
31.040,0.5617,-0.125,0.253
31.060,0.5593,-0.120,0.261
31.080,0.5568,-0.115,0.286
31.100,0.5547,-0.109,0.320
31.120,0.5525,-0.102,0.354
31.140,0.5505,-0.095,0.371
31.160,0.5487,-0.087,0.362
31.180,0.5470,-0.080,0.337
31.200,0.5456,-0.074,0.320
31.220,0.5441,-0.068,0.337
31.240,0.5428,-0.061,0.371
31.260,0.5417,-0.053,0.387
31.280,0.5407,-0.044,0.379
31.300,0.5399,-0.037,0.362
31.320,0.5393,-0.030,0.354
31.340,0.5386,-0.023,0.354
31.360,0.5383,-0.016,0.354
31.380,0.5380,-0.009,0.362
31.400,0.5379,-0.002,0.379
31.420,0.5379,0.006,0.396
31.440,0.5382,0.014,0.396
31.460,0.5385,0.022,0.379
31.480,0.5390,0.029,0.362
31.500,0.5397,0.036,0.354
31.520,0.5405,0.043,0.354
31.540,0.5414,0.051,0.345
31.560,0.5425,0.058,0.337
31.580,0.5437,0.064,0.337
31.600,0.5451,0.071,0.345
31.620,0.5465,0.078,0.345
31.640,0.5482,0.085,0.328
31.660,0.5499,0.091,0.312
31.680,0.5519,0.097,0.295
31.700,0.5538,0.103,0.286
31.720,0.5560,0.108,0.286
31.740,0.5582,0.114,0.295
31.760,0.5605,0.120,0.286
31.780,0.5630,0.126,0.253
31.800,0.5656,0.130,0.227
31.820,0.5682,0.134,0.227
31.840,0.5709,0.139,0.236
31.860,0.5738,0.145,0.219
31.880,0.5767,0.149,0.194
31.900,0.5798,0.152,0.194
31.920,0.5828,0.156,0.219
31.940,0.5859,0.161,0.227
31.960,0.5892,0.166,0.194
31.980,0.5926,0.169,0.152
32.000,0.5960,0.171,0.143
32.020,0.5994,0.174,0.168
32.040,0.6029,0.178,0.177
32.060,0.6066,0.182,0.135
32.080,0.6102,0.184,0.051
32.100,0.6140,0.184,-0.034
32.120,0.6176,0.182,-0.076
32.140,0.6212,0.180,-0.067
32.160,0.6247,0.179,-0.034
32.180,0.6284,0.179,-0.008
32.200,0.6319,0.179,-2.644E-13
32.220,0.6355,0.179,0.000
32.240,0.6391,0.179,3.969E-13
32.260,0.6427,0.179,-0.008
32.280,0.6462,0.179,-0.034
32.300,0.6498,0.178,-0.067
32.320,0.6534,0.176,-0.076
32.340,0.6569,0.174,-0.051
32.360,0.6603,0.174,-0.025
32.380,0.6638,0.174,-0.034
32.400,0.6673,0.173,-0.067
32.420,0.6707,0.171,-0.084
32.440,0.6741,0.169,-0.067
32.460,0.6775,0.168,-0.034
32.480,0.6808,0.168,-0.017
32.500,0.6842,0.168,-0.034
32.520,0.6876,0.167,-0.059
32.540,0.6908,0.165,-0.067
32.560,0.6941,0.164,-0.059
32.580,0.6974,0.163,-0.051
32.600,0.7007,0.162,-0.059
32.620,0.7038,0.161,-0.076
32.640,0.7071,0.159,-0.101
32.660,0.7102,0.157,-0.143
32.680,0.7133,0.154,-0.211
32.700,0.7164,0.149,-0.286
32.720,0.7193,0.141,-0.320
32.740,0.7220,0.134,-0.295
32.760,0.7247,0.129,-0.244
32.780,0.7272,0.125,-0.211
32.800,0.7296,0.121,-0.211
32.820,0.7321,0.117,-0.236
32.840,0.7344,0.112,-0.269
32.860,0.7365,0.106,-0.295
32.880,0.7386,0.100,-0.303
32.900,0.7405,0.094,-0.312
32.920,0.7424,0.088,-0.328
32.940,0.7441,0.081,-0.345
32.960,0.7456,0.074,-0.354
32.980,0.7470,0.067,-0.354
33.000,0.7483,0.060,-0.354
33.020,0.7494,0.053,-0.354
33.040,0.7504,0.045,-0.362
33.060,0.7512,0.038,-0.379
33.080,0.7519,0.030,-0.396
33.100,0.7524,0.022,-0.404
33.120,0.7528,0.014,-0.396
33.140,0.7530,0.006,-0.379
33.160,0.7530,-0.001,-0.362
33.180,0.7529,-0.008,-0.362
33.200,0.7528,-0.015,-0.379
33.220,0.7523,-0.023,-0.387
33.240,0.7518,-0.031,-0.387
33.260,0.7511,-0.038,-0.379
33.280,0.7502,-0.046,-0.371
33.300,0.7493,-0.054,-0.362
33.320,0.7481,-0.061,-0.354
33.340,0.7469,-0.068,-0.354
33.360,0.7454,-0.075,-0.345
33.380,0.7438,-0.082,-0.320
33.400,0.7421,-0.088,-0.286
33.420,0.7403,-0.093,-0.269
33.440,0.7384,-0.098,-0.278
33.460,0.7364,-0.104,-0.286
33.480,0.7342,-0.110,-0.269
33.500,0.7319,-0.115,-0.227
33.520,0.7296,-0.119,-0.168
33.540,0.7272,-0.122,-0.084
33.560,0.7247,-0.123,-1.787E-13
33.580,0.7222,-0.121,0.034
33.600,0.7198,-0.120,-2.737E-13
33.620,0.7175,-0.121,-0.067
33.640,0.7150,-0.123,-0.109
33.660,0.7125,-0.126,-0.126
33.680,0.7100,-0.128,-0.118
33.700,0.7073,-0.131,-0.093
33.720,0.7048,-0.132,-0.067
33.740,0.7020,-0.133,-0.042
33.760,0.6994,-0.134,-0.034
33.780,0.6967,-0.134,-0.025
33.800,0.6940,-0.135,-0.025
33.820,0.6913,-0.135,-0.034
33.840,0.6885,-0.136,-0.042
33.860,0.6859,-0.137,-0.051
33.880,0.6831,-0.138,-0.042
33.900,0.6803,-0.139,-0.025
33.920,0.6775,-0.139,-0.008
33.940,0.6747,-0.139,1.596E-13
33.960,0.6719,-0.139,-6.939E-14
33.980,0.6691,-0.139,-1.832E-13
34.000,0.6663,-0.139,-0.008
34.020,0.6635,-0.139,-0.025
34.040,0.6608,-0.140,-0.034
34.060,0.6580,-0.141,-0.025
34.080,0.6551,-0.141,-0.017
34.100,0.6523,-0.141,-0.025
34.120,0.6495,-0.142,-0.034
34.140,0.6466,-0.143,-0.025
34.160,0.6437,-0.143,-0.008
34.180,0.6409,-0.143,0.008
34.200,0.6380,-0.143,0.034
34.220,0.6351,-0.142,0.051
34.240,0.6323,-0.140,0.034
34.260,0.6295,-0.140,0.017
34.280,0.6267,-0.141,0.059
34.300,0.6238,-0.139,0.160
34.320,0.6210,-0.134,0.236
34.340,0.6184,-0.128,0.227
34.360,0.6159,-0.124,0.168
34.380,0.6135,-0.122,0.118
34.400,0.6110,-0.120,0.118
34.420,0.6086,-0.118,0.152
34.440,0.6063,-0.114,0.177
34.460,0.6040,-0.110,0.177
34.480,0.6019,-0.107,0.168
34.500,0.5998,-0.104,0.185
34.520,0.5977,-0.100,0.211
34.540,0.5958,-0.095,0.219
34.560,0.5939,-0.091,0.211
34.580,0.5921,-0.087,0.202
34.600,0.5904,-0.083,0.194
34.620,0.5888,-0.079,0.185
34.640,0.5873,-0.076,0.194
34.660,0.5858,-0.072,0.219
34.680,0.5844,-0.067,0.236
34.700,0.5832,-0.062,0.227
34.720,0.5819,-0.058,0.219
34.740,0.5808,-0.054,0.227
34.760,0.5798,-0.049,0.244
34.780,0.5789,-0.043,0.244
34.800,0.5781,-0.038,0.227
34.820,0.5773,-0.034,0.211
34.840,0.5767,-0.030,0.202
34.860,0.5761,-0.026,0.211
34.880,0.5756,-0.022,0.227
34.900,0.5753,-0.017,0.236
34.920,0.5749,-0.012,0.227
34.940,0.5748,-0.008,0.211
34.960,0.5747,-0.004,0.211
34.980,0.5745,0.000,0.227
35.000,0.5747,0.005,0.236
35.020,0.5748,0.010,0.227
35.040,0.5750,0.014,0.211
35.060,0.5754,0.018,0.211
35.080,0.5758,0.022,0.227
35.100,0.5762,0.027,0.236
35.120,0.5768,0.032,0.227
35.140,0.5776,0.036,0.211
35.160,0.5783,0.040,0.202
35.180,0.5791,0.044,0.202
35.200,0.5801,0.049,0.202
35.220,0.5811,0.053,0.202
35.240,0.5822,0.057,0.202
35.260,0.5834,0.061,0.211
35.280,0.5846,0.065,0.227
35.300,0.5859,0.070,0.236
35.320,0.5874,0.075,0.219
35.340,0.5890,0.079,0.185
35.360,0.5905,0.082,0.168
35.380,0.5922,0.085,0.177
35.400,0.5939,0.089,0.194
35.420,0.5958,0.093,0.202
35.440,0.5977,0.097,0.194
35.460,0.5996,0.101,0.177
35.480,0.6017,0.104,0.160
35.500,0.6039,0.107,0.152
35.520,0.6059,0.110,0.143
35.540,0.6083,0.113,0.118
35.560,0.6106,0.115,0.076
35.580,0.6129,0.116,0.008
35.600,0.6152,0.116,-0.076
35.620,0.6176,0.113,-0.135
35.640,0.6198,0.109,-0.109
35.660,0.6218,0.107,-0.017
35.680,0.6240,0.109,0.051
35.700,0.6262,0.111,0.051
35.720,0.6285,0.111,0.017
35.740,0.6307,0.111,-1.641E-13
35.760,0.6329,0.111,-0.008
35.780,0.6352,0.111,-0.025
35.800,0.6374,0.110,-0.034
35.820,0.6395,0.109,-0.025
35.840,0.6417,0.109,-0.008
35.860,0.6439,0.109,-0.008
35.880,0.6461,0.109,-0.034
35.900,0.6483,0.108,-0.067
35.920,0.6505,0.106,-0.084
35.940,0.6525,0.104,-0.067
35.960,0.6546,0.103,-0.042
35.980,0.6566,0.103,-0.034
36.000,0.6587,0.102,-0.042
36.020,0.6608,0.101,-0.051
36.040,0.6627,0.100,-0.051
36.060,0.6648,0.099,-0.059
36.080,0.6667,0.098,-0.067
36.100,0.6686,0.096,-0.067
36.120,0.6706,0.095,-0.051
36.140,0.6724,0.094,-0.025
36.160,0.6743,0.094,-0.017
36.180,0.6762,0.094,-0.025
36.200,0.6781,0.093,-0.042
36.220,0.6799,0.092,-0.042
36.240,0.6817,0.091,-0.034
36.260,0.6836,0.091,-0.034
36.280,0.6854,0.090,-0.042
36.300,0.6872,0.089,-0.051
36.320,0.6889,0.088,-0.051
36.340,0.6907,0.087,-0.051
36.360,0.6924,0.086,-0.051
36.380,0.6941,0.085,-0.059
36.400,0.6958,0.084,-0.076
36.420,0.6975,0.082,-0.084
36.440,0.6991,0.080,-0.067
36.460,0.7007,0.079,-0.042
36.480,0.7022,0.079,-0.042
36.500,0.7038,0.078,-0.067
36.520,0.7054,0.076,-0.093
36.540,0.7068,0.074,-0.101
36.560,0.7083,0.072,-0.109
36.580,0.7097,0.070,-0.126
36.600,0.7111,0.067,-0.135
36.620,0.7124,0.064,-0.126
36.640,0.7136,0.062,-0.126
36.660,0.7148,0.060,-0.177
36.680,0.7161,0.056,-0.286
36.700,0.7171,0.049,-0.421
36.720,0.7180,0.038,-0.539
36.740,0.7187,0.026,-0.598
36.760,0.7191,0.013,-0.564
36.780,0.7192,0.002,-0.455
36.800,0.7191,-0.005,-0.337
36.820,0.7190,-0.010,-0.278
36.840,0.7187,-0.015,-0.278
36.860,0.7184,-0.021,-0.295
36.880,0.7179,-0.027,-0.286
36.900,0.7173,-0.033,-0.244
36.920,0.7165,-0.037,-0.185
36.940,0.7157,-0.040,-0.135
36.960,0.7150,-0.042,-0.118
36.980,0.7140,-0.044,-0.118
37.000,0.7131,-0.047,-0.118
37.020,0.7122,-0.050,-0.109
37.040,0.7111,-0.052,-0.101
37.060,0.7101,-0.054,-0.101
37.080,0.7090,-0.056,-0.093
37.100,0.7078,-0.058,-0.076
37.120,0.7067,-0.059,-0.067
37.140,0.7055,-0.060,-0.067
37.160,0.7043,-0.062,-0.067
37.180,0.7031,-0.063,-0.059
37.200,0.7017,-0.064,-0.051
37.220,0.7005,-0.065,-0.051
37.240,0.6992,-0.066,-0.051
37.260,0.6979,-0.067,-0.051
37.280,0.6965,-0.068,-0.051
37.300,0.6952,-0.069,-0.042
37.320,0.6937,-0.070,-0.025
37.340,0.6924,-0.070,-0.008
37.360,0.6910,-0.070,1.263E-13
37.380,0.6896,-0.070,-0.017
37.400,0.6882,-0.070,-0.051
37.420,0.6868,-0.072,-0.076
37.440,0.6854,-0.074,-0.059
37.460,0.6838,-0.075,-0.017
37.480,0.6823,-0.074,8.604E-14
37.500,0.6809,-0.074,-0.017
37.520,0.6794,-0.075,-0.034
37.540,0.6779,-0.076,-0.025
37.560,0.6764,-0.076,-0.008
37.580,0.6748,-0.076,0.008
37.600,0.6734,-0.076,0.017
37.620,0.6718,-0.075,0.008
37.640,0.6703,-0.075,-0.025
37.660,0.6689,-0.076,-0.059
37.680,0.6673,-0.078,-0.059
37.700,0.6657,-0.079,-0.034
37.720,0.6642,-0.079,-0.008
37.740,0.6626,-0.079,-1.752E-13
37.760,0.6610,-0.079,2.214E-13
37.780,0.6594,-0.079,-0.008
37.800,0.6578,-0.079,-0.025
37.820,0.6563,-0.080,-0.034
37.840,0.6547,-0.081,-0.025
37.860,0.6530,-0.081,-0.008
37.880,0.6514,-0.081,-0.008
37.900,0.6498,-0.081,-0.025
37.920,0.6481,-0.082,-0.042
37.940,0.6466,-0.083,-0.042
37.960,0.6449,-0.084,-0.017
37.980,0.6432,-0.084,0.008
38.000,0.6415,-0.083,0.017
38.020,0.6399,-0.083,0.008
38.040,0.6382,-0.083,0.008
38.060,0.6365,-0.083,0.017
38.080,0.6349,-0.082,0.017
38.100,0.6332,-0.082,0.017
38.120,0.6317,-0.082,0.025
38.140,0.6300,-0.081,0.042
38.160,0.6284,-0.080,0.051
38.180,0.6268,-0.079,0.059
38.200,0.6252,-0.078,0.101
38.220,0.6237,-0.076,0.185
38.240,0.6222,-0.071,0.278
38.260,0.6207,-0.064,0.320
38.280,0.6197,-0.057,0.278
38.300,0.6186,-0.052,0.185
38.320,0.6176,-0.050,0.101
38.340,0.6166,-0.049,0.067
38.360,0.6156,-0.047,0.076
38.380,0.6147,-0.045,0.093
38.400,0.6138,-0.043,0.109
38.420,0.6130,-0.041,0.135
38.440,0.6121,-0.038,0.160
38.460,0.6114,-0.034,0.160
38.480,0.6108,-0.031,0.135
38.500,0.6102,-0.029,0.109
38.520,0.6096,-0.027,0.101
38.540,0.6091,-0.025,0.109
38.560,0.6086,-0.023,0.135
38.580,0.6081,-0.020,0.160
38.600,0.6078,-0.016,0.160
38.620,0.6075,-0.013,0.143
38.640,0.6073,-0.011,0.143
38.660,0.6070,-0.008,0.160
38.680,0.6069,-0.004,0.160
38.700,0.6069,-0.001,0.135
38.720,0.6069,0.001,0.118
38.740,0.6069,0.003,0.126
38.760,0.6070,0.006,0.143
38.780,0.6072,0.009,0.152
38.800,0.6074,0.012,0.152
38.820,0.6076,0.015,0.152
38.840,0.6080,0.018,0.143
38.860,0.6084,0.021,0.126
38.880,0.6089,0.023,0.109
38.900,0.6093,0.025,0.101
38.920,0.6098,0.027,0.101
38.940,0.6104,0.029,0.109
38.960,0.6110,0.031,0.135
38.980,0.6116,0.034,0.160
39.000,0.6124,0.038,0.160
39.020,0.6132,0.041,0.118
39.040,0.6141,0.043,0.042
39.060,0.6149,0.043,-0.059
39.080,0.6159,0.041,-0.185
39.100,0.6166,0.036,-0.303
39.120,0.6173,0.028,-0.379
39.140,0.6178,0.020,-0.387
39.160,0.6181,0.012,-0.345
39.180,0.6183,0.006,-0.278
39.200,0.6183,0.001,-0.185
39.220,0.6183,-0.002,-0.084
39.240,0.6182,-0.002,-2.089E-14
39.260,0.6182,-0.001,0.034
39.280,0.6182,0.000,0.025
39.300,0.6182,0.000,0.008
39.320,0.6182,0.000,0.000
39.340,0.6182,0.000,0.000
39.360,0.6182,0.000,0.000
39.380,0.6182,0.000,0.000
39.400,0.6182,0.000,0.000
39.420,0.6182,0.000,0.000
39.440,0.6182,0.000,0.000
39.460,0.6182,0.000,0.000
39.480,0.6182,0.000,0.000
39.500,0.6182,0.000,0.000
39.520,0.6182,0.000,0.000
39.540,0.6182,0.000,0.000
39.560,0.6182,0.000,0.000
39.580,0.6182,0.000,0.000
39.600,0.6182,0.000,0.000
39.620,0.6182,0.000,0.000
39.640,0.6182,0.000,0.000
39.660,0.6182,0.000,0.000
39.680,0.6182,0.000,0.000
39.700,0.6182,0.000,0.000
39.720,0.6182,0.000,0.000
39.740,0.6182,0.000,0.000
39.760,0.6182,0.000,0.000
39.780,0.6182,0.000,0.000
39.800,0.6182,0.000,0.000
39.820,0.6182,0.000,0.000
39.840,0.6182,0.000,0.000
39.860,0.6182,0.000,0.000
39.880,0.6182,0.000,0.000
39.900,0.6182,0.000,0.000
39.920,0.6182,0.000,0.000
39.940,0.6182,0.000,0.000
39.960,0.6182,0.000,0.000
39.980,0.6182,0.000,0.000
40.000,0.6182,0.000,0.000
40.020,0.6182,0.000,0.000
40.040,0.6182,0.000,0.000
40.060,0.6182,0.000,0.000
40.080,0.6182,0.000,0.000
40.100,0.6182,0.000,0.000
40.120,0.6182,0.000,0.000
40.140,0.6182,0.000,0.000
40.160,0.6182,0.000,0.000
40.180,0.6182,0.000,0.000
40.200,0.6182,0.000,0.000
40.220,0.6182,0.000,0.000
40.240,0.6182,0.000,0.000
40.260,0.6182,0.000,0.000
40.280,0.6182,0.000,0.000
40.300,0.6182,0.000,0.000
40.320,0.6182,0.000,0.000
40.340,0.6182,0.000,0.000
40.360,0.6182,0.000,0.000
40.380,0.6182,0.000,0.000
40.400,0.6182,0.000,0.000
40.420,0.6182,0.000,0.000
40.440,0.6182,0.000,0.000
40.460,0.6182,0.000,0.000
40.480,0.6182,0.000,0.000
40.500,0.6182,0.000,0.000
40.520,0.6182,0.000,0.000
40.540,0.6182,0.000,0.000
40.560,0.6182,0.000,0.000
40.580,0.6182,0.000,0.000
40.600,0.6182,0.000,0.000
40.620,0.6182,0.000,0.000
40.640,0.6182,0.000,0.000
40.660,0.6182,0.000,0.000
40.680,0.6182,0.000,0.000
40.700,0.6182,0.000,0.000
40.720,0.6182,0.000,0.000
40.740,0.6182,0.000,0.000
40.760,0.6182,0.000,0.000
40.780,0.6182,0.000,0.000
40.800,0.6182,0.000,0.000
40.820,0.6182,0.000,0.000
40.840,0.6182,0.000,
40.860,0.6182,0.000,
40.880,0.6182,,
