"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
30.800,0.7574,0.500,-0.724
30.820,0.7672,0.485,-0.775
30.840,0.7768,0.469,-0.817
30.860,0.7860,0.453,-0.876
30.880,0.7949,0.435,-0.952
30.900,0.8035,0.414,-1.011
30.920,0.8115,0.393,-1.011
30.940,0.8191,0.373,-0.977
30.960,0.8264,0.355,-0.952
30.980,0.8333,0.335,-0.952
31.000,0.8399,0.316,-0.960
31.020,0.8459,0.297,-0.960
31.040,0.8517,0.278,-0.960
31.060,0.8571,0.259,-0.952
31.080,0.8621,0.239,-0.943
31.100,0.8667,0.221,-0.952
31.120,0.8709,0.202,-0.977
31.140,0.8748,0.182,-0.994
31.160,0.8782,0.162,-0.977
31.180,0.8812,0.142,-0.952
31.200,0.8839,0.124,-0.943
31.220,0.8862,0.105,-0.960
31.240,0.8881,0.086,-0.977
31.260,0.8896,0.066,-0.977
31.280,0.8908,0.046,-0.968
31.300,0.8914,0.027,-0.960
31.320,0.8919,0.008,-0.968
31.340,0.8918,-0.011,-0.977
31.360,0.8914,-0.031,-0.977
31.380,0.8906,-0.051,-0.960
31.400,0.8893,-0.070,-0.943
31.420,0.8878,-0.088,-0.943
31.440,0.8858,-0.107,-0.952
31.460,0.8835,-0.126,-0.960
31.480,0.8807,-0.146,-0.960
31.500,0.8777,-0.165,-0.960
31.520,0.8742,-0.184,-0.952
31.540,0.8703,-0.203,-0.935
31.560,0.8661,-0.221,-0.926
31.580,0.8614,-0.239,-0.935
31.600,0.8565,-0.259,-0.952
31.620,0.8511,-0.278,-0.952
31.640,0.8453,-0.297,-0.935
31.660,0.8393,-0.315,-0.926
31.680,0.8327,-0.333,-0.935
31.700,0.8259,-0.353,-0.943
31.720,0.8186,-0.372,-0.926
31.740,0.8110,-0.390,-0.893
31.760,0.8030,-0.407,-0.859
31.780,0.7948,-0.424,-0.825
31.800,0.7860,-0.441,-0.792
31.820,0.7770,-0.456,-0.766
31.840,0.7678,-0.471,-0.741
31.860,0.7583,-0.486,-0.691
31.880,0.7483,-0.499,-0.623
31.900,0.7382,-0.510,-0.573
31.920,0.7279,-0.521,-0.531
31.940,0.7174,-0.533,-0.463
31.960,0.7066,-0.541,-0.371
31.980,0.6957,-0.547,-0.286
32.000,0.6848,-0.552,-0.219
32.020,0.6736,-0.556,-0.143
32.040,0.6625,-0.558,-0.051
32.060,0.6513,-0.558,0.042
32.080,0.6401,-0.556,0.101
32.100,0.6290,-0.553,0.093
32.120,0.6181,-0.551,0.017
32.140,0.6070,-0.552,-0.076
32.160,0.5960,-0.555,-0.126
32.180,0.5848,-0.558,-0.118
32.200,0.5737,-0.560,-0.059
32.220,0.5624,-0.561,0.042
32.240,0.5513,-0.559,0.152
32.260,0.5400,-0.554,0.211
32.280,0.5291,-0.549,0.185
32.300,0.5182,-0.546,0.143
32.320,0.5072,-0.545,0.160
32.340,0.4963,-0.541,0.236
32.360,0.4855,-0.535,0.328
32.380,0.4750,-0.527,0.421
32.400,0.4644,-0.518,0.539
32.420,0.4541,-0.506,0.657
32.440,0.4442,-0.491,0.733
32.460,0.4345,-0.476,0.758
32.480,0.4251,-0.461,0.758
32.500,0.4161,-0.446,0.766
32.520,0.4073,-0.430,0.792
32.540,0.3988,-0.414,0.834
32.560,0.3907,-0.397,0.876
32.580,0.3829,-0.379,0.909
32.600,0.3755,-0.361,0.943
32.620,0.3685,-0.342,0.977
32.640,0.3618,-0.321,0.994
32.660,0.3557,-0.301,0.985
32.680,0.3498,-0.282,0.968
32.700,0.3444,-0.263,0.960
32.720,0.3393,-0.244,0.960
32.740,0.3347,-0.224,0.960
32.760,0.3303,-0.205,0.960
32.780,0.3264,-0.186,0.952
32.800,0.3229,-0.167,0.943
32.820,0.3198,-0.149,0.943
32.840,0.3170,-0.129,0.952
32.860,0.3146,-0.110,0.960
32.880,0.3126,-0.091,0.960
32.900,0.3109,-0.072,0.960
32.920,0.3097,-0.053,0.952
32.940,0.3089,-0.033,0.935
32.960,0.3084,-0.015,0.926
32.980,0.3082,0.003,0.935
33.000,0.3085,0.022,0.952
33.020,0.3091,0.041,0.960
33.040,0.3102,0.061,0.960
33.060,0.3115,0.080,0.960
33.080,0.3133,0.099,0.952
33.100,0.3155,0.118,0.935
33.120,0.3181,0.136,0.926
33.140,0.3210,0.155,0.935
33.160,0.3243,0.174,0.943
33.180,0.3279,0.193,0.935
33.200,0.3320,0.211,0.918
33.220,0.3364,0.229,0.918
33.240,0.3411,0.248,0.935
33.260,0.3463,0.267,0.960
33.280,0.3518,0.286,0.985
33.300,0.3577,0.306,0.985
33.320,0.3640,0.326,0.960
33.340,0.3708,0.345,0.926
33.360,0.3779,0.363,0.909
33.380,0.3853,0.381,0.893
33.400,0.3931,0.399,0.851
33.420,0.4013,0.415,0.800
33.440,0.4097,0.430,0.766
33.460,0.4185,0.446,0.749
33.480,0.4276,0.461,0.724
33.500,0.4369,0.475,0.691
33.520,0.4466,0.488,0.657
33.540,0.4564,0.501,0.615
33.560,0.4666,0.513,0.531
33.580,0.4770,0.523,0.404
33.600,0.4876,0.530,0.278
33.620,0.4983,0.534,0.185
33.640,0.5089,0.537,0.135
33.660,0.5197,0.539,0.109
33.680,0.5305,0.541,0.093
33.700,0.5413,0.543,0.059
33.720,0.5522,0.544,-7.522E-13
33.740,0.5631,0.543,-0.059
33.760,0.5739,0.541,-0.093
33.780,0.5847,0.539,-0.109
33.800,0.5955,0.537,-0.118
33.820,0.6062,0.534,-0.101
33.840,0.6169,0.532,-0.059
33.860,0.6274,0.532,-0.034
33.880,0.6381,0.532,-0.059
33.900,0.6488,0.530,-0.109
33.920,0.6593,0.526,-0.143
33.940,0.6697,0.523,-0.168
33.960,0.6803,0.520,-0.219
33.980,0.6906,0.515,-0.295
34.000,0.7009,0.508,-0.371
34.020,0.7110,0.500,-0.429
34.040,0.7209,0.491,-0.480
34.060,0.7306,0.481,-0.531
34.080,0.7402,0.470,-0.589
34.100,0.7494,0.458,-0.657
34.120,0.7585,0.444,-0.724
34.140,0.7672,0.428,-0.775
34.160,0.7756,0.412,-0.817
34.180,0.7837,0.396,-0.867
34.200,0.7915,0.378,-0.918
34.220,0.7989,0.359,-0.952
34.240,0.8058,0.340,-0.968
34.260,0.8125,0.320,-0.985
34.280,0.8186,0.300,-0.985
34.300,0.8245,0.280,-0.960
34.320,0.8298,0.262,-0.935
34.340,0.8349,0.244,-0.935
34.360,0.8396,0.224,-0.943
34.380,0.8439,0.205,-0.935
34.400,0.8477,0.187,-0.935
34.420,0.8514,0.169,-0.960
34.440,0.8545,0.149,-0.985
34.460,0.8573,0.128,-0.985
34.480,0.8596,0.109,-0.968
34.500,0.8617,0.090,-0.960
34.520,0.8633,0.071,-0.960
34.540,0.8645,0.052,-0.960
34.560,0.8653,0.032,-0.952
34.580,0.8658,0.013,-0.935
34.600,0.8658,-0.005,-0.926
34.620,0.8656,-0.023,-0.935
34.640,0.8650,-0.042,-0.943
34.660,0.8639,-0.062,-0.935
34.680,0.8624,-0.080,-0.926
34.700,0.8607,-0.098,-0.943
34.720,0.8585,-0.117,-0.977
34.740,0.8560,-0.137,-0.994
34.760,0.8531,-0.158,-0.977
34.780,0.8497,-0.177,-0.935
34.800,0.8459,-0.195,-0.901
34.820,0.8419,-0.212,-0.901
34.840,0.8374,-0.230,-0.926
34.860,0.8327,-0.250,-0.952
34.880,0.8275,-0.269,-0.952
34.900,0.8219,-0.288,-0.935
34.920,0.8160,-0.306,-0.909
34.940,0.8097,-0.324,-0.867
34.960,0.8030,-0.342,-0.808
34.980,0.7960,-0.357,-0.758
35.000,0.7887,-0.371,-0.749
35.020,0.7812,-0.386,-0.775
35.040,0.7733,-0.402,-0.783
35.060,0.7650,-0.418,-0.749
35.080,0.7566,-0.433,-0.691
35.100,0.7477,-0.446,-0.623
35.120,0.7387,-0.458,-0.564
35.140,0.7294,-0.468,-0.514
35.160,0.7199,-0.478,-0.472
35.180,0.7104,-0.487,-0.421
35.200,0.7004,-0.495,-0.345
35.220,0.6905,-0.501,-0.269
35.240,0.6804,-0.505,-0.202
35.260,0.6702,-0.509,-0.135
35.280,0.6600,-0.511,-0.051
35.300,0.6497,-0.511,0.034
35.320,0.6395,-0.509,0.067
35.340,0.6294,-0.507,0.042
35.360,0.6193,-0.507,-0.008
35.380,0.6091,-0.508,-0.042
35.400,0.5989,-0.509,-0.059
35.420,0.5887,-0.510,-0.067
35.440,0.5785,-0.512,-0.051
35.460,0.5682,-0.513,0.008
35.480,0.5579,-0.512,0.093
35.500,0.5477,-0.509,0.160
35.520,0.5376,-0.505,0.185
35.540,0.5275,-0.501,0.168
35.560,0.5175,-0.498,0.143
35.580,0.5076,-0.496,0.152
35.600,0.4977,-0.493,0.211
35.620,0.4878,-0.488,0.303
35.640,0.4781,-0.481,0.413
35.660,0.4686,-0.472,0.531
35.680,0.4592,-0.460,0.632
35.700,0.4501,-0.446,0.682
35.720,0.4414,-0.431,0.682
35.740,0.4329,-0.418,0.674
35.760,0.4247,-0.405,0.699
35.780,0.4167,-0.391,0.758
35.800,0.4090,-0.375,0.817
35.820,0.4016,-0.358,0.851
35.840,0.3947,-0.341,0.859
35.860,0.3880,-0.323,0.876
35.880,0.3817,-0.306,0.909
35.900,0.3758,-0.287,0.943
35.920,0.3702,-0.268,0.960
35.940,0.3651,-0.249,0.960
35.960,0.3603,-0.229,0.968
35.980,0.3559,-0.210,0.985
36.000,0.3519,-0.190,0.994
36.020,0.3483,-0.170,0.977
36.040,0.3451,-0.151,0.943
36.060,0.3423,-0.132,0.926
36.080,0.3398,-0.114,0.935
36.100,0.3377,-0.095,0.952
36.120,0.3360,-0.076,0.960
36.140,0.3347,-0.057,0.960
36.160,0.3337,-0.037,0.952
36.180,0.3332,-0.018,0.935
36.200,0.3330,0.000,0.926
36.220,0.3332,0.018,0.935
36.240,0.3337,0.037,0.952
36.260,0.3347,0.057,0.952
36.280,0.3360,0.076,0.935
36.300,0.3377,0.094,0.918
36.320,0.3398,0.112,0.909
36.340,0.3422,0.130,0.918
36.360,0.3450,0.149,0.943
36.380,0.3481,0.168,0.977
36.400,0.3517,0.188,0.994
36.420,0.3557,0.208,0.977
36.440,0.3600,0.227,0.943
36.460,0.3648,0.246,0.926
36.480,0.3698,0.264,0.935
36.500,0.3753,0.283,0.943
36.520,0.3811,0.302,0.918
36.540,0.3874,0.320,0.859
36.560,0.3940,0.337,0.808
36.580,0.4009,0.352,0.792
36.600,0.4080,0.368,0.792
36.620,0.4156,0.384,0.766
36.640,0.4234,0.399,0.716
36.660,0.4316,0.412,0.682
36.680,0.4399,0.425,0.674
36.700,0.4485,0.440,0.648
36.720,0.4575,0.453,0.573
36.740,0.4667,0.463,0.472
36.760,0.4761,0.471,0.387
36.780,0.4855,0.478,0.320
36.800,0.4952,0.484,0.253
36.820,0.5049,0.488,0.185
36.840,0.5148,0.491,0.135
36.860,0.5246,0.493,0.109
36.880,0.5345,0.495,0.093
36.900,0.5443,0.497,0.059
36.920,0.5544,0.498,7.605E-13
36.940,0.5644,0.497,-0.059
36.960,0.5743,0.495,-0.101
36.980,0.5841,0.493,-0.126
37.000,0.5941,0.490,-0.126
37.020,0.6038,0.487,-0.084
37.040,0.6135,0.486,-0.025
37.060,0.6232,0.487,-0.008
37.080,0.6330,0.487,-0.051
37.100,0.6427,0.485,-0.109
37.120,0.6524,0.482,-0.143
37.140,0.6620,0.479,-0.152
37.160,0.6716,0.476,-0.168
37.180,0.6810,0.473,-0.219
37.200,0.6905,0.468,-0.303
37.220,0.6998,0.461,-0.396
37.240,0.7089,0.452,-0.463
37.260,0.7179,0.442,-0.497
37.280,0.7266,0.431,-0.514
37.300,0.7351,0.421,-0.547
37.320,0.7435,0.410,-0.615
37.340,0.7516,0.397,-0.691
37.360,0.7593,0.382,-0.733
37.380,0.7669,0.367,-0.733
37.400,0.7740,0.353,-0.733
37.420,0.7809,0.339,-0.792
37.440,0.7876,0.322,-0.901
37.460,0.7939,0.302,-0.985
37.480,0.7997,0.281,-0.994
37.500,0.8051,0.262,-0.952
37.520,0.8102,0.244,-0.918
37.540,0.8149,0.225,-0.909
37.560,0.8191,0.207,-0.909
37.580,0.8231,0.189,-0.918
37.600,0.8268,0.171,-0.926
37.620,0.8299,0.152,-0.926
37.640,0.8328,0.133,-0.926
37.660,0.8353,0.115,-0.943
37.680,0.8374,0.096,-0.977
37.700,0.8391,0.076,-0.994
37.720,0.8405,0.056,-0.977
37.740,0.8413,0.036,-0.952
37.760,0.8419,0.018,-0.952
37.780,0.8420,-0.001,-0.977
37.800,0.8419,-0.021,-0.994
37.820,0.8412,-0.041,-0.977
37.840,0.8402,-0.061,-0.952
37.860,0.8388,-0.079,-0.943
37.880,0.8371,-0.098,-0.943
37.900,0.8349,-0.117,-0.926
37.920,0.8323,-0.135,-0.901
37.940,0.8294,-0.153,-0.901
37.960,0.8263,-0.171,-0.935
37.980,0.8226,-0.190,-0.960
38.000,0.8186,-0.210,-0.935
38.020,0.8143,-0.228,-0.876
38.040,0.8094,-0.245,-0.834
38.060,0.8045,-0.261,-0.842
38.080,0.7991,-0.278,-0.859
38.100,0.7933,-0.296,-0.834
38.120,0.7872,-0.312,-0.775
38.140,0.7808,-0.326,-0.724
38.160,0.7741,-0.341,-0.707
38.180,0.7672,-0.355,-0.707
38.200,0.7600,-0.369,-0.699
38.220,0.7524,-0.383,-0.674
38.240,0.7447,-0.396,-0.623
38.260,0.7365,-0.408,-0.556
38.280,0.7283,-0.418,-0.497
38.300,0.7198,-0.427,-0.455
38.320,0.7112,-0.437,-0.429
38.340,0.7024,-0.445,-0.396
38.360,0.6934,-0.453,-0.345
38.380,0.6843,-0.459,-0.278
38.400,0.6749,-0.464,-0.194
38.420,0.6657,-0.467,-0.101
38.440,0.6563,-0.468,-0.008
38.460,0.6469,-0.467,0.051
38.480,0.6376,-0.465,0.059
38.500,0.6284,-0.464,0.025
38.520,0.6190,-0.464,-0.017
38.540,0.6098,-0.465,-0.042
38.560,0.6005,-0.466,-0.051
38.580,0.5912,-0.467,-0.051
38.600,0.5818,-0.468,-0.051
38.620,0.5725,-0.469,-0.034
38.640,0.5630,-0.470,0.017
38.660,0.5537,-0.469,0.101
38.680,0.5442,-0.466,0.185
38.700,0.5350,-0.461,0.219
38.720,0.5258,-0.456,0.202
38.740,0.5168,-0.453,0.177
38.760,0.5077,-0.450,0.185
38.780,0.4988,-0.446,0.227
38.800,0.4899,-0.441,0.286
38.820,0.4812,-0.435,0.362
38.840,0.4724,-0.426,0.455
38.860,0.4641,-0.416,0.539
38.880,0.4558,-0.404,0.606
38.900,0.4478,-0.392,0.657
38.920,0.4402,-0.378,0.691
38.940,0.4327,-0.364,0.707
38.960,0.4256,-0.350,0.707
38.980,0.4187,-0.335,0.724
39.000,0.4122,-0.321,0.758
39.020,0.4059,-0.305,0.800
39.040,0.3999,-0.289,0.834
39.060,0.3943,-0.272,0.859
39.080,0.3890,-0.255,0.884
39.100,0.3842,-0.236,0.901
39.120,0.3796,-0.218,0.918
39.140,0.3754,-0.200,0.935
39.160,0.3715,-0.181,0.952
39.180,0.3682,-0.162,0.952
39.200,0.3651,-0.142,0.943
39.220,0.3625,-0.124,0.943
39.240,0.3601,-0.105,0.960
39.260,0.3582,-0.086,0.977
39.280,0.3568,-0.066,0.968
39.300,0.3555,-0.046,0.952
39.320,0.3549,-0.028,0.943
39.340,0.3544,-0.009,0.960
39.360,0.3544,0.010,0.968
39.380,0.3549,0.030,0.952
39.400,0.3557,0.049,0.935
39.420,0.3569,0.067,0.926
39.440,0.3583,0.086,0.935
39.460,0.3603,0.104,0.943
39.480,0.3626,0.123,0.952
39.500,0.3651,0.142,0.952
39.520,0.3683,0.162,0.935
39.540,0.3717,0.180,0.926
39.560,0.3754,0.198,0.926
39.580,0.3796,0.217,0.909
39.600,0.3842,0.235,0.867
39.620,0.3890,0.252,0.834
39.640,0.3942,0.268,0.834
39.660,0.3997,0.285,0.834
39.680,0.4056,0.302,0.792
39.700,0.4118,0.317,0.733
39.720,0.4184,0.330,0.707
39.740,0.4250,0.345,0.716
39.760,0.4321,0.360,0.707
39.780,0.4395,0.374,0.657
39.800,0.4471,0.386,0.598
39.820,0.4549,0.397,0.556
39.840,0.4630,0.408,0.514
39.860,0.4712,0.418,0.455
39.880,0.4797,0.426,0.379
39.900,0.4883,0.434,0.303
39.920,0.4971,0.439,0.227
39.940,0.5059,0.443,0.160
39.960,0.5148,0.445,0.126
39.980,0.5237,0.447,0.126
40.000,0.5326,0.450,0.126
40.020,0.5417,0.453,0.084
40.040,0.5508,0.454,0.017
40.060,0.5599,0.453,-0.034
40.080,0.5688,0.452,-0.059
40.100,0.5779,0.451,-0.084
40.120,0.5869,0.449,-0.109
40.140,0.5959,0.446,-0.109
40.160,0.6047,0.444,-0.076
40.180,0.6136,0.443,-0.034
40.200,0.6224,0.443,-0.017
40.220,0.6313,0.443,-0.034
40.240,0.6401,0.442,-0.076
40.260,0.6490,0.440,-0.118
40.280,0.6577,0.437,-0.152
40.300,0.6665,0.434,-0.185
40.320,0.6751,0.429,-0.227
40.340,0.6837,0.424,-0.286
40.360,0.6920,0.418,-0.354
40.380,0.7004,0.410,-0.413
40.400,0.7085,0.401,-0.446
40.420,0.7164,0.392,-0.463
40.440,0.7242,0.383,-0.497
40.460,0.7318,0.373,-0.556
40.480,0.7391,0.361,-0.615
40.500,0.7462,0.348,-0.648
40.520,0.7530,0.334,-0.657
40.540,0.7596,0.321,-0.674
40.560,0.7659,0.308,-0.716
40.580,0.7720,0.293,-0.766
40.600,0.7777,0.277,-0.800
40.620,0.7830,0.261,-0.817
40.640,0.7881,0.245,-0.851
40.660,0.7928,0.227,-0.901
40.680,0.7972,0.208,-0.943
40.700,0.8012,0.189,-0.952
40.720,0.8047,0.170,-0.926
40.740,0.8080,0.152,-0.893
40.760,0.8108,0.134,-0.876
40.780,0.8133,0.117,-0.893
40.800,0.8155,0.099,-0.918
40.820,0.8173,0.080,-0.918
40.840,0.8186,0.062,-0.893
40.860,0.8197,0.044,-0.884
40.880,0.8205,0.027,-0.909
40.900,0.8208,0.008,-0.943
40.920,0.8208,-0.011,-0.960
40.940,0.8203,-0.030,-0.952
40.960,0.8196,-0.050,-0.935
40.980,0.8184,-0.068,-0.909
41.000,0.8168,-0.086,-0.893
41.020,0.8150,-0.103,-0.893
41.040,0.8127,-0.121,-0.884
41.060,0.8102,-0.139,-0.851
41.080,0.8071,-0.156,-0.808
41.100,0.8038,-0.171,-0.800
41.120,0.8003,-0.187,-0.817
41.140,0.7965,-0.204,-0.817
41.160,0.7921,-0.220,-0.792
41.180,0.7876,-0.235,-0.775
41.200,0.7827,-0.251,-0.775
41.220,0.7775,-0.267,-0.775
41.240,0.7721,-0.282,-0.758
41.260,0.7663,-0.297,-0.716
41.280,0.7602,-0.311,-0.665
41.300,0.7538,-0.323,-0.623
41.320,0.7472,-0.335,-0.606
41.340,0.7404,-0.348,-0.589
41.360,0.7333,-0.360,-0.547
41.380,0.7260,-0.370,-0.505
41.400,0.7185,-0.379,-0.480
41.420,0.7108,-0.389,-0.455
41.440,0.7030,-0.398,-0.396
41.460,0.6948,-0.405,-0.320
41.480,0.6867,-0.410,-0.269
41.500,0.6785,-0.415,-0.236
41.520,0.6701,-0.420,-0.177
41.540,0.6616,-0.423,-0.084
41.560,0.6531,-0.423,-0.008
41.580,0.6446,-0.422,0.017
41.600,0.6363,-0.422,0.017
41.620,0.6278,-0.422,0.025
41.640,0.6193,-0.421,0.025
41.660,0.6109,-0.420,-0.008
41.680,0.6026,-0.421,-0.059
41.700,0.5941,-0.423,-0.084
41.720,0.5856,-0.425,-0.076
41.740,0.5771,-0.426,-0.051
41.760,0.5685,-0.427,-2.359E-14
41.780,0.5600,-0.427,0.076
41.800,0.5514,-0.424,0.160
41.820,0.5429,-0.420,0.211
41.840,0.5346,-0.415,0.211
41.860,0.5263,-0.411,0.185
41.880,0.5182,-0.408,0.160
41.900,0.5100,-0.405,0.168
41.920,0.5019,-0.402,0.219
41.940,0.4939,-0.397,0.295
41.960,0.4860,-0.390,0.362
41.980,0.4783,-0.382,0.404
42.000,0.4707,-0.374,0.446
42.020,0.4633,-0.365,0.514
42.040,0.4561,-0.354,0.598
42.060,0.4492,-0.341,0.657
42.080,0.4425,-0.326,0.674
42.100,0.4361,-0.313,0.665
42.120,0.4300,-0.300,0.665
42.140,0.4241,-0.287,0.691
42.160,0.4185,-0.273,0.724
42.180,0.4131,-0.258,0.758
42.200,0.4082,-0.243,0.783
42.220,0.4034,-0.226,0.808
42.240,0.3991,-0.210,0.834
42.260,0.3951,-0.193,0.851
42.280,0.3913,-0.176,0.859
42.300,0.3880,-0.159,0.867
42.320,0.3850,-0.141,0.893
42.340,0.3823,-0.123,0.918
42.360,0.3800,-0.104,0.926
42.380,0.3782,-0.086,0.918
42.400,0.3766,-0.068,0.909
42.420,0.3754,-0.050,0.909
42.440,0.3747,-0.031,0.909
42.460,0.3742,-0.013,0.918
42.480,0.3741,0.005,0.926
42.500,0.3745,0.024,0.926
42.520,0.3751,0.042,0.926
42.540,0.3762,0.061,0.935
42.560,0.3775,0.080,0.943
42.580,0.3793,0.099,0.918
42.600,0.3815,0.117,0.867
42.620,0.3840,0.133,0.834
42.640,0.3868,0.150,0.842
42.660,0.3900,0.167,0.867
42.680,0.3935,0.185,0.867
42.700,0.3974,0.202,0.834
42.720,0.4016,0.218,0.792
42.740,0.4061,0.233,0.766
42.760,0.4110,0.249,0.741
42.780,0.4161,0.264,0.707
42.800,0.4215,0.277,0.674
42.820,0.4272,0.290,0.665
42.840,0.4330,0.303,0.674
42.860,0.4393,0.317,0.657
42.880,0.4458,0.330,0.615
42.900,0.4526,0.342,0.564
42.920,0.4595,0.353,0.531
42.940,0.4666,0.363,0.497
42.960,0.4740,0.373,0.438
42.980,0.4815,0.381,0.354
43.000,0.4893,0.387,0.261
43.020,0.4971,0.391,0.202
43.040,0.5049,0.394,0.185
43.060,0.5128,0.398,0.185
43.080,0.5208,0.402,0.177
43.100,0.5289,0.405,0.152
43.120,0.5371,0.408,0.118
43.140,0.5452,0.410,0.067
43.160,0.5536,0.411,-6.509E-13
43.180,0.5617,0.410,-0.051
43.200,0.5699,0.408,-0.067
43.220,0.5781,0.407,-0.059
43.240,0.5862,0.406,-0.059
43.260,0.5943,0.405,-0.076
43.280,0.6024,0.403,-0.084
43.300,0.6104,0.401,-0.067
43.320,0.6184,0.400,-0.034
43.340,0.6264,0.400,-0.025
43.360,0.6344,0.400,-0.059
43.380,0.6424,0.398,-0.118
43.400,0.6505,0.395,-0.160
43.420,0.6582,0.391,-0.168
43.440,0.6661,0.388,-0.177
43.460,0.6737,0.385,-0.211
43.480,0.6815,0.380,-0.278
43.500,0.6890,0.374,-0.337
43.520,0.6964,0.366,-0.371
43.540,0.7037,0.359,-0.404
43.560,0.7107,0.351,-0.455
43.580,0.7178,0.341,-0.514
43.600,0.7244,0.329,-0.547
43.620,0.7308,0.318,-0.564
43.640,0.7372,0.307,-0.581
43.660,0.7432,0.295,-0.598
43.680,0.7489,0.283,-0.623
43.700,0.7545,0.271,-0.674
43.720,0.7598,0.257,-0.724
43.740,0.7648,0.241,-0.733
43.760,0.7694,0.226,-0.716
43.780,0.7738,0.213,-0.724
43.800,0.7780,0.198,-0.766
43.820,0.7818,0.182,-0.792
43.840,0.7852,0.166,-0.800
43.860,0.7884,0.151,-0.825
43.880,0.7912,0.133,-0.876
43.900,0.7938,0.115,-0.935
43.920,0.7958,0.096,-0.960
43.940,0.7977,0.076,-0.943
43.960,0.7989,0.058,-0.884
43.980,0.7998,0.040,-0.817
44.000,0.8006,0.025,-0.766
44.020,0.8008,0.010,-0.716
44.040,0.8009,-0.004,-0.657
44.060,0.8007,-0.016,-0.598
44.080,0.8002,-0.027,-0.589
44.100,0.7996,-0.038,-0.657
44.120,0.7988,-0.053,-0.758
44.140,0.7975,-0.070,-0.825
44.160,0.7960,-0.087,-0.825
44.180,0.7940,-0.103,-0.792
44.200,0.7918,-0.118,-0.775
44.220,0.7893,-0.133,-0.783
44.240,0.7865,-0.150,-0.792
44.260,0.7834,-0.166,-0.775
44.280,0.7798,-0.181,-0.741
44.300,0.7761,-0.195,-0.724
44.320,0.7721,-0.209,-0.733
44.340,0.7677,-0.224,-0.741
44.360,0.7631,-0.239,-0.716
44.380,0.7581,-0.254,-0.665
44.400,0.7529,-0.266,-0.623
44.420,0.7475,-0.278,-0.606
44.440,0.7419,-0.290,-0.598
44.460,0.7358,-0.302,-0.573
44.480,0.7298,-0.313,-0.539
44.500,0.7233,-0.323,-0.497
44.520,0.7168,-0.333,-0.455
44.540,0.7100,-0.342,-0.421
44.560,0.7031,-0.350,-0.396
44.580,0.6960,-0.358,-0.371
44.600,0.6888,-0.365,-0.328
44.620,0.6814,-0.371,-0.269
44.640,0.6740,-0.376,-0.194
44.660,0.6663,-0.379,-0.109
44.680,0.6587,-0.380,-0.051
44.700,0.6512,-0.380,-0.025
44.720,0.6435,-0.381,-0.008
44.740,0.6359,-0.381,0.008
44.760,0.6283,-0.380,0.008
44.780,0.6207,-0.380,-0.017
44.800,0.6131,-0.381,-0.034
44.820,0.6055,-0.382,-0.034
44.840,0.5978,-0.382,-0.042
44.860,0.5902,-0.383,-0.067
44.880,0.5825,-0.385,-0.076
44.900,0.5748,-0.387,-0.034
44.920,0.5670,-0.387,0.042
44.940,0.5593,-0.385,0.118
44.960,0.5516,-0.382,0.168
44.980,0.5440,-0.378,0.194
45.000,0.5365,-0.374,0.194
45.020,0.5291,-0.370,0.177
45.040,0.5217,-0.367,0.168
45.060,0.5144,-0.364,0.185
45.080,0.5071,-0.360,0.219
45.100,0.5000,-0.355,0.253
45.120,0.4929,-0.350,0.286
45.140,0.4860,-0.344,0.337
45.160,0.4791,-0.337,0.404
45.180,0.4726,-0.327,0.463
45.200,0.4660,-0.317,0.505
45.220,0.4598,-0.307,0.531
45.240,0.4538,-0.296,0.564
45.260,0.4479,-0.285,0.615
45.280,0.4424,-0.272,0.665
45.300,0.4370,-0.258,0.691
45.320,0.4321,-0.244,0.674
45.340,0.4273,-0.230,0.657
45.360,0.4228,-0.218,0.674
45.380,0.4186,-0.204,0.716
45.400,0.4146,-0.189,0.749
45.420,0.4111,-0.174,0.758
45.440,0.4077,-0.159,0.766
45.460,0.4047,-0.143,0.783
45.480,0.4020,-0.127,0.800
45.500,0.3996,-0.111,0.817
45.520,0.3975,-0.095,0.834
45.540,0.3958,-0.078,0.851
45.560,0.3943,-0.061,0.851
45.580,0.3934,-0.043,0.825
45.600,0.3926,-0.027,0.800
45.620,0.3923,-0.012,0.800
45.640,0.3922,0.004,0.825
45.660,0.3924,0.021,0.851
45.680,0.3930,0.038,0.851
45.700,0.3940,0.056,0.834
45.720,0.3952,0.072,0.817
45.740,0.3969,0.088,0.808
45.760,0.3987,0.104,0.808
45.780,0.4010,0.120,0.800
45.800,0.4036,0.136,0.783
45.820,0.4065,0.152,0.758
45.840,0.4096,0.167,0.733
45.860,0.4131,0.181,0.716
45.880,0.4169,0.195,0.707
45.900,0.4209,0.209,0.699
45.920,0.4253,0.223,0.674
45.940,0.4299,0.236,0.648
45.960,0.4347,0.249,0.640
45.980,0.4398,0.262,0.640
46.000,0.4452,0.275,0.623
46.020,0.4509,0.287,0.581
46.040,0.4567,0.298,0.539
46.060,0.4627,0.308,0.497
46.080,0.4690,0.318,0.446
46.100,0.4755,0.326,0.387
46.120,0.4821,0.333,0.328
46.140,0.4888,0.340,0.286
46.160,0.4957,0.345,0.253
46.180,0.5026,0.350,0.227
46.200,0.5097,0.354,0.202
46.220,0.5168,0.358,0.177
