"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
15.480,1.0745,0.097,-0.968
15.500,1.0762,0.077,-0.968
15.520,1.0775,0.058,-0.943
15.540,1.0785,0.039,-0.926
15.560,1.0791,0.021,-0.935
15.580,1.0794,0.002,-0.952
15.600,1.0792,-0.017,-0.952
15.620,1.0786,-0.036,-0.935
15.640,1.0778,-0.055,-0.926
15.660,1.0764,-0.073,-0.935
15.680,1.0749,-0.092,-0.952
15.700,1.0728,-0.111,-0.952
15.720,1.0704,-0.130,-0.935
15.740,1.0676,-0.149,-0.918
15.760,1.0644,-0.167,-0.909
15.780,1.0609,-0.185,-0.918
15.800,1.0570,-0.203,-0.943
15.820,1.0528,-0.222,-0.977
15.840,1.0482,-0.243,-0.994
15.860,1.0431,-0.263,-0.977
15.880,1.0376,-0.282,-0.952
15.900,1.0318,-0.300,-0.952
15.920,1.0256,-0.319,-0.977
15.940,1.0191,-0.340,-0.994
15.960,1.0121,-0.360,-0.977
15.980,1.0047,-0.379,-0.952
16.000,0.9969,-0.397,-0.943
16.020,0.9888,-0.416,-0.943
16.040,0.9803,-0.436,-0.926
16.060,0.9713,-0.454,-0.901
16.080,0.9621,-0.471,-0.901
16.100,0.9525,-0.489,-0.918
16.120,0.9426,-0.508,-0.926
16.140,0.9321,-0.526,-0.918
16.160,0.9215,-0.545,-0.909
16.180,0.9104,-0.563,-0.901
16.200,0.8989,-0.581,-0.893
16.220,0.8872,-0.598,-0.909
16.240,0.8750,-0.616,-0.960
16.260,0.8625,-0.637,-1.019
16.280,0.8496,-0.658,-1.036
16.300,0.8362,-0.679,-0.994
16.320,0.8224,-0.698,-0.909
16.340,0.8082,-0.715,-0.817
16.360,0.7938,-0.731,-0.741
16.380,0.7790,-0.745,-0.674
16.400,0.7640,-0.758,-0.589
16.420,0.7487,-0.769,-0.463
16.440,0.7332,-0.777,-0.303
16.460,0.7175,-0.781,-0.135
16.480,0.7019,-0.782,0.017
16.500,0.6862,-0.780,0.126
16.520,0.6706,-0.776,0.160
16.540,0.6552,-0.772,0.093
16.560,0.6398,-0.771,-0.025
16.580,0.6244,-0.774,-0.101
16.600,0.6089,-0.777,-0.084
16.620,0.5932,-0.778,-0.017
16.640,0.5777,-0.777,0.017
16.660,0.5622,-0.776,0.008
16.680,0.5467,-0.777,0.017
16.700,0.5311,-0.777,0.109
16.720,0.5155,-0.774,0.295
16.740,0.5001,-0.766,0.514
16.760,0.4848,-0.753,0.699
16.780,0.4699,-0.737,0.800
16.800,0.4553,-0.719,0.834
16.820,0.4412,-0.703,0.859
16.840,0.4272,-0.686,0.918
16.860,0.4136,-0.667,1.002
16.880,0.4005,-0.646,1.061
16.900,0.3878,-0.623,1.061
16.920,0.3755,-0.602,1.011
16.940,0.3638,-0.583,0.952
16.960,0.3523,-0.565,0.926
16.980,0.3411,-0.547,0.935
17.000,0.3304,-0.527,0.952
17.020,0.3200,-0.508,0.968
17.040,0.3101,-0.489,0.985
17.060,0.3005,-0.469,1.011
17.080,0.2913,-0.449,1.027
17.100,0.2825,-0.427,1.019
17.120,0.2742,-0.407,0.994
17.140,0.2663,-0.388,0.968
17.160,0.2587,-0.369,0.968
17.180,0.2515,-0.350,0.985
17.200,0.2447,-0.329,1.002
17.220,0.2383,-0.309,0.994
17.240,0.2323,-0.289,0.960
17.260,0.2268,-0.271,0.943
17.280,0.2215,-0.253,0.968
17.300,0.2166,-0.232,1.019
17.320,0.2122,-0.211,1.036
17.340,0.2082,-0.190,1.011
17.360,0.2046,-0.171,0.977
17.380,0.2014,-0.152,0.960
17.400,0.1985,-0.132,0.960
17.420,0.1961,-0.113,0.960
17.440,0.1940,-0.094,0.968
17.460,0.1923,-0.075,0.985
17.480,0.1910,-0.055,0.994
17.500,0.1901,-0.034,0.985
17.520,0.1897,-0.015,0.977
17.540,0.1895,0.004,0.985
17.560,0.1898,0.024,0.994
17.580,0.1905,0.044,0.977
17.600,0.1916,0.064,0.952
17.620,0.1930,0.082,0.943
17.640,0.1949,0.101,0.960
17.660,0.1971,0.120,0.985
17.680,0.1997,0.140,0.994
17.700,0.2026,0.161,0.977
17.720,0.2061,0.180,0.952
17.740,0.2099,0.198,0.960
17.760,0.2140,0.217,0.994
17.780,0.2185,0.238,1.002
17.800,0.2236,0.259,0.960
17.820,0.2289,0.277,0.918
17.840,0.2346,0.294,0.926
17.860,0.2407,0.313,0.968
17.880,0.2471,0.333,0.994
17.900,0.2540,0.354,0.977
17.920,0.2613,0.373,0.952
17.940,0.2690,0.391,0.952
17.960,0.2770,0.410,0.977
17.980,0.2853,0.430,1.002
18.000,0.2942,0.451,1.002
18.020,0.3034,0.471,0.977
18.040,0.3130,0.490,0.943
18.060,0.3230,0.508,0.926
18.080,0.3333,0.526,0.935
18.100,0.3440,0.546,0.943
18.120,0.3552,0.565,0.935
18.140,0.3667,0.583,0.935
18.160,0.3785,0.601,0.968
18.180,0.3907,0.621,1.011
18.200,0.4033,0.643,1.019
18.220,0.4164,0.663,0.968
18.240,0.4299,0.682,0.884
18.260,0.4437,0.698,0.817
18.280,0.4579,0.713,0.792
18.300,0.4722,0.730,0.766
18.320,0.4870,0.746,0.657
18.340,0.5021,0.758,0.455
18.360,0.5174,0.764,0.236
18.380,0.5327,0.766,0.084
18.400,0.5481,0.766,0.017
18.420,0.5634,0.766,-0.017
18.440,0.5787,0.766,-0.067
18.460,0.5941,0.764,-0.135
18.480,0.6093,0.760,-0.168
18.500,0.6244,0.756,-0.152
18.520,0.6395,0.754,-0.118
18.540,0.6546,0.752,-0.084
18.560,0.6696,0.750,-0.042
18.580,0.6845,0.750,-2.970E-13
18.600,0.6996,0.751,-0.008
18.620,0.7146,0.751,-0.101
18.640,0.7296,0.748,-0.261
18.660,0.7446,0.741,-0.438
18.680,0.7593,0.730,-0.581
18.700,0.7738,0.716,-0.674
18.720,0.7880,0.702,-0.758
18.740,0.8019,0.687,-0.876
18.760,0.8155,0.668,-1.011
18.780,0.8287,0.646,-1.095
18.800,0.8413,0.622,-1.086
18.820,0.8536,0.601,-1.027
18.840,0.8653,0.582,-0.977
18.860,0.8768,0.563,-0.952
18.880,0.8879,0.544,-0.935
18.900,0.8986,0.525,-0.926
18.920,0.9089,0.507,-0.943
18.940,0.9189,0.488,-0.985
18.960,0.9284,0.468,-1.027
18.980,0.9376,0.447,-1.053
19.000,0.9463,0.425,-1.044
19.020,0.9546,0.404,-1.002
19.040,0.9625,0.385,-0.952
19.060,0.9700,0.367,-0.918
19.080,0.9771,0.349,-0.918
19.100,0.9839,0.330,-0.943
19.120,0.9903,0.311,-0.968
19.140,0.9964,0.291,-0.977
19.160,1.0020,0.272,-0.968
19.180,1.0072,0.253,-0.968
19.200,1.0122,0.233,-0.985
19.220,1.0165,0.213,-0.994
19.240,1.0207,0.193,-0.994
19.260,1.0243,0.174,-0.985
19.280,1.0276,0.154,-0.977
19.300,1.0305,0.134,-0.968
19.320,1.0329,0.115,-0.960
19.340,1.0351,0.096,-0.968
19.360,1.0368,0.077,-0.985
19.380,1.0381,0.057,-0.994
19.400,1.0391,0.036,-0.977
19.420,1.0396,0.017,-0.952
19.440,1.0397,-0.001,-0.952
19.460,1.0396,-0.020,-0.977
19.480,1.0390,-0.040,-0.985
19.500,1.0379,-0.061,-0.968
19.520,1.0365,-0.079,-0.960
19.540,1.0347,-0.098,-0.968
19.560,1.0327,-0.118,-0.968
19.580,1.0300,-0.137,-0.943
19.600,1.0271,-0.156,-0.935
19.620,1.0238,-0.174,-0.960
19.640,1.0202,-0.194,-0.994
19.660,1.0161,-0.214,-1.002
19.680,1.0116,-0.234,-0.985
19.700,1.0067,-0.254,-0.968
19.720,1.0014,-0.273,-0.952
19.740,0.9958,-0.292,-0.935
19.760,0.9897,-0.310,-0.918
19.780,0.9833,-0.328,-0.918
19.800,0.9766,-0.347,-0.935
19.820,0.9695,-0.366,-0.943
19.840,0.9620,-0.385,-0.943
19.860,0.9541,-0.403,-0.943
19.880,0.9458,-0.422,-0.943
19.900,0.9372,-0.442,-0.926
19.920,0.9281,-0.460,-0.893
19.940,0.9188,-0.477,-0.876
19.960,0.9091,-0.494,-0.884
19.980,0.8990,-0.512,-0.909
20.000,0.8886,-0.531,-0.935
20.020,0.8778,-0.550,-0.952
20.040,0.8667,-0.569,-0.968
20.060,0.8550,-0.588,-0.985
20.080,0.8431,-0.608,-0.994
20.100,0.8308,-0.629,-0.960
20.120,0.8179,-0.648,-0.876
20.140,0.8048,-0.664,-0.783
20.160,0.7914,-0.678,-0.716
20.180,0.7777,-0.692,-0.665
20.200,0.7637,-0.705,-0.589
20.220,0.7494,-0.716,-0.472
20.240,0.7350,-0.725,-0.337
20.260,0.7204,-0.730,-0.202
20.280,0.7057,-0.733,-0.067
20.300,0.6911,-0.733,0.059
20.320,0.6764,-0.730,0.143
20.340,0.6618,-0.726,0.143
20.360,0.6474,-0.723,0.059
20.380,0.6330,-0.723,-0.051
20.400,0.6186,-0.726,-0.109
20.420,0.6040,-0.729,-0.084
20.440,0.5893,-0.730,-0.017
20.460,0.5748,-0.729,0.025
20.480,0.5602,-0.728,0.034
20.500,0.5457,-0.728,0.059
20.520,0.5311,-0.727,0.152
20.540,0.5166,-0.723,0.312
20.560,0.5021,-0.714,0.497
20.580,0.4880,-0.702,0.657
20.600,0.4740,-0.687,0.758
20.620,0.4604,-0.671,0.800
20.640,0.4472,-0.655,0.817
20.660,0.4342,-0.639,0.851
20.680,0.4216,-0.621,0.918
20.700,0.4094,-0.602,0.994
20.720,0.3975,-0.581,1.036
20.740,0.3861,-0.560,1.027
20.760,0.3752,-0.540,0.994
20.780,0.3645,-0.520,0.968
20.800,0.3543,-0.501,0.952
20.820,0.3445,-0.482,0.943
20.840,0.3350,-0.464,0.943
20.860,0.3260,-0.445,0.960
20.880,0.3172,-0.425,0.985
20.900,0.3090,-0.405,1.002
20.920,0.3010,-0.385,1.011
20.940,0.2936,-0.365,1.002
20.960,0.2864,-0.345,0.994
20.980,0.2798,-0.325,0.994
21.000,0.2734,-0.305,1.002
21.020,0.2675,-0.285,1.011
21.040,0.2620,-0.265,1.002
21.060,0.2570,-0.245,0.985
21.080,0.2522,-0.225,0.968
21.100,0.2480,-0.206,0.960
21.120,0.2440,-0.187,0.968
21.140,0.2405,-0.168,0.985
21.160,0.2373,-0.148,1.002
21.180,0.2345,-0.127,1.002
21.200,0.2322,-0.107,0.985
21.220,0.2303,-0.088,0.977
21.240,0.2287,-0.069,0.985
21.260,0.2275,-0.049,1.002
21.280,0.2268,-0.028,1.002
21.300,0.2264,-0.008,0.994
21.320,0.2264,0.011,0.994
21.340,0.2269,0.031,0.994
21.360,0.2276,0.052,0.985
21.380,0.2289,0.071,0.968
21.400,0.2305,0.090,0.968
21.420,0.2325,0.109,0.985
21.440,0.2349,0.129,0.994
21.460,0.2377,0.150,0.985
21.480,0.2408,0.169,0.968
21.500,0.2445,0.188,0.960
21.520,0.2483,0.207,0.968
21.540,0.2527,0.226,0.977
21.560,0.2574,0.247,0.977
21.580,0.2625,0.266,0.968
21.600,0.2681,0.285,0.960
21.620,0.2739,0.304,0.960
21.640,0.2802,0.323,0.960
21.660,0.2869,0.343,0.968
21.680,0.2939,0.362,0.985
21.700,0.3013,0.382,1.002
21.720,0.3092,0.402,1.002
21.740,0.3175,0.422,0.977
21.760,0.3261,0.442,0.943
21.780,0.3352,0.460,0.918
21.800,0.3445,0.478,0.918
21.820,0.3542,0.496,0.935
21.840,0.3644,0.515,0.952
21.860,0.3748,0.535,0.968
21.880,0.3857,0.554,0.985
21.900,0.3970,0.574,0.994
21.920,0.4087,0.594,0.968
21.940,0.4208,0.613,0.901
21.960,0.4333,0.631,0.825
21.980,0.4460,0.646,0.783
22.000,0.4591,0.661,0.775
22.020,0.4724,0.677,0.758
22.040,0.4861,0.692,0.674
22.060,0.5002,0.705,0.505
22.080,0.5144,0.713,0.295
22.100,0.5288,0.716,0.118
22.120,0.5431,0.716,0.025
22.140,0.5574,0.716,-0.008
22.160,0.5718,0.716,-0.034
22.180,0.5862,0.715,-0.076
22.200,0.6004,0.713,-0.118
22.220,0.6147,0.710,-0.143
22.240,0.6289,0.707,-0.143
22.260,0.6429,0.704,-0.118
22.280,0.6570,0.702,-0.076
22.300,0.6711,0.701,-0.034
22.320,0.6850,0.701,-0.017
22.340,0.6991,0.701,-0.051
22.360,0.7131,0.700,-0.143
22.380,0.7271,0.696,-0.269
22.400,0.7410,0.689,-0.404
22.420,0.7547,0.680,-0.522
22.440,0.7682,0.668,-0.623
22.460,0.7815,0.655,-0.716
22.480,0.7944,0.640,-0.808
22.500,0.8071,0.622,-0.909
22.520,0.8194,0.603,-0.994
22.540,0.8313,0.582,-1.053
22.560,0.8427,0.561,-1.078
22.580,0.8537,0.539,-1.061
22.600,0.8642,0.517,-1.002
22.620,0.8743,0.498,-0.926
22.640,0.8841,0.481,-0.884
22.660,0.8936,0.464,-0.893
22.680,0.9027,0.446,-0.935
22.700,0.9114,0.426,-0.985
22.720,0.9198,0.406,-1.019
22.740,0.9277,0.385,-1.027
22.760,0.9352,0.365,-1.019
22.780,0.9422,0.345,-1.002
22.800,0.9490,0.324,-0.985
22.820,0.9552,0.305,-0.968
22.840,0.9611,0.286,-0.968
22.860,0.9667,0.267,-0.977
22.880,0.9718,0.247,-0.968
22.900,0.9765,0.227,-0.952
22.920,0.9809,0.209,-0.943
22.940,0.9849,0.190,-0.952
22.960,0.9885,0.171,-0.960
22.980,0.9917,0.152,-0.960
23.000,0.9946,0.132,-0.968
23.020,0.9970,0.113,-0.985
23.040,0.9991,0.093,-1.002
23.060,1.0008,0.073,-1.002
23.080,1.0020,0.053,-0.977
23.100,1.0028,0.033,-0.952
23.120,1.0033,0.015,-0.952
23.140,1.0034,-0.004,-0.985
23.160,1.0032,-0.024,-1.019
23.180,1.0025,-0.045,-1.019
23.200,1.0014,-0.066,-0.994
23.220,0.9998,-0.085,-0.968
23.240,0.9980,-0.104,-0.960
23.260,0.9957,-0.123,-0.952
23.280,0.9930,-0.142,-0.943
23.300,0.9900,-0.161,-0.943
23.320,0.9866,-0.180,-0.952
23.340,0.9828,-0.199,-0.952
23.360,0.9786,-0.218,-0.935
23.380,0.9741,-0.236,-0.926
23.400,0.9691,-0.255,-0.935
23.420,0.9639,-0.274,-0.960
23.440,0.9582,-0.293,-0.977
23.460,0.9522,-0.313,-0.968
23.480,0.9457,-0.332,-0.935
23.500,0.9388,-0.351,-0.893
23.520,0.9317,-0.368,-0.876
23.540,0.9241,-0.385,-0.893
23.560,0.9163,-0.403,-0.918
23.580,0.9080,-0.422,-0.926
23.600,0.8994,-0.441,-0.918
23.620,0.8903,-0.459,-0.909
23.640,0.8811,-0.477,-0.918
23.660,0.8713,-0.495,-0.935
23.680,0.8612,-0.514,-0.968
23.700,0.8508,-0.534,-1.002
23.720,0.8399,-0.555,-1.002
23.740,0.8286,-0.575,-0.943
23.760,0.8168,-0.593,-0.842
23.780,0.8048,-0.608,-0.758
23.800,0.7924,-0.622,-0.707
23.820,0.7800,-0.637,-0.674
23.840,0.7670,-0.650,-0.615
23.860,0.7539,-0.662,-0.522
23.880,0.7405,-0.671,-0.404
23.900,0.7270,-0.678,-0.269
23.920,0.7134,-0.682,-0.135
23.940,0.6997,-0.683,-0.008
23.960,0.6860,-0.682,0.084
23.980,0.6724,-0.679,0.118
24.000,0.6588,-0.676,0.084
24.020,0.6454,-0.675,2.748E-13
24.040,0.6319,-0.676,-0.076
24.060,0.6183,-0.679,-0.093
24.080,0.6047,-0.681,-0.051
24.100,0.5910,-0.681,0.017
24.120,0.5775,-0.680,0.059
24.140,0.5639,-0.678,0.076
24.160,0.5503,-0.677,0.084
24.180,0.5368,-0.675,0.118
24.200,0.5232,-0.673,0.211
24.220,0.5099,-0.668,0.362
24.240,0.4964,-0.659,0.539
24.260,0.4835,-0.646,0.674
24.280,0.4706,-0.631,0.749
24.300,0.4583,-0.615,0.783
24.320,0.4460,-0.599,0.817
24.340,0.4342,-0.583,0.867
24.360,0.4227,-0.565,0.926
24.380,0.4116,-0.546,0.977
24.400,0.4009,-0.525,1.002
24.420,0.3906,-0.505,1.011
24.440,0.3806,-0.485,1.002
24.460,0.3712,-0.465,0.977
24.480,0.3621,-0.446,0.943
24.500,0.3534,-0.427,0.926
24.520,0.3450,-0.409,0.935
24.540,0.3370,-0.390,0.952
24.560,0.3293,-0.371,0.960
24.580,0.3222,-0.352,0.968
24.600,0.3153,-0.332,0.994
24.620,0.3089,-0.312,1.019
24.640,0.3028,-0.291,1.027
24.660,0.2972,-0.271,1.011
24.680,0.2920,-0.251,0.994
24.700,0.2871,-0.231,0.994
24.720,0.2828,-0.211,0.994
24.740,0.2787,-0.191,0.985
24.760,0.2751,-0.172,0.968
24.780,0.2719,-0.153,0.977
24.800,0.2690,-0.133,1.002
24.820,0.2665,-0.112,1.011
24.840,0.2645,-0.092,0.994
24.860,0.2629,-0.073,0.968
24.880,0.2616,-0.054,0.960
24.900,0.2607,-0.034,0.960
24.920,0.2602,-0.015,0.968
24.940,0.2601,0.004,0.985
24.960,0.2604,0.024,0.994
24.980,0.2611,0.044,0.985
25.000,0.2622,0.064,0.968
25.020,0.2636,0.083,0.960
25.040,0.2654,0.102,0.960
25.060,0.2677,0.121,0.968
25.080,0.2703,0.140,0.994
25.100,0.2733,0.161,1.011
25.120,0.2767,0.182,0.994
25.140,0.2806,0.201,0.952
25.160,0.2848,0.219,0.935
25.180,0.2893,0.237,0.968
25.200,0.2943,0.258,1.002
25.220,0.2996,0.279,1.002
25.240,0.3055,0.298,0.977
25.260,0.3116,0.317,0.960
25.280,0.3181,0.337,0.960
25.300,0.3251,0.356,0.960
25.320,0.3324,0.375,0.960
25.340,0.3400,0.394,0.943
25.360,0.3481,0.413,0.909
25.380,0.3566,0.430,0.893
25.400,0.3654,0.448,0.918
25.420,0.3745,0.467,0.968
25.440,0.3840,0.487,0.994
25.460,0.3940,0.507,0.985
25.480,0.4043,0.526,0.960
25.500,0.4151,0.546,0.926
25.520,0.4261,0.564,0.884
25.540,0.4376,0.581,0.834
25.560,0.4494,0.597,0.792
25.580,0.4615,0.612,0.758
25.600,0.4739,0.628,0.707
25.620,0.4866,0.642,0.606
25.640,0.4996,0.653,0.455
25.660,0.5128,0.660,0.295
25.680,0.5260,0.664,0.168
25.700,0.5394,0.666,0.084
25.720,0.5527,0.667,0.025
25.740,0.5661,0.667,-0.025
25.760,0.5794,0.666,-0.067
25.780,0.5927,0.664,-0.093
25.800,0.6059,0.662,-0.101
25.820,0.6192,0.660,-0.101
25.840,0.6324,0.658,-0.101
25.860,0.6455,0.656,-0.093
25.880,0.6586,0.654,-0.076
25.900,0.6717,0.653,-0.051
25.920,0.6846,0.652,-0.034
25.940,0.6977,0.652,-0.059
25.960,0.7107,0.651,-0.143
25.980,0.7238,0.647,-0.278
26.000,0.7367,0.640,-0.413
26.020,0.7494,0.630,-0.514
26.040,0.7619,0.618,-0.589
26.060,0.7741,0.606,-0.657
26.080,0.7861,0.592,-0.724
26.100,0.7979,0.577,-0.792
26.120,0.8092,0.561,-0.876
26.140,0.8203,0.543,-0.985
26.160,0.8310,0.521,-1.061
26.180,0.8412,0.498,-1.061
26.200,0.8509,0.478,-1.011
26.220,0.8602,0.459,-0.968
26.240,0.8693,0.440,-0.960
26.260,0.8778,0.420,-0.952
26.280,0.8861,0.401,-0.935
26.300,0.8939,0.383,-0.918
26.320,0.9013,0.365,-0.918
26.340,0.9085,0.347,-0.952
26.360,0.9153,0.327,-0.994
26.380,0.9216,0.306,-1.011
26.400,0.9275,0.286,-0.994
26.420,0.9330,0.267,-0.977
26.440,0.9382,0.248,-0.985
26.460,0.9429,0.227,-0.994
26.480,0.9473,0.207,-0.985
26.500,0.9512,0.188,-0.977
26.520,0.9548,0.169,-0.985
26.540,0.9580,0.149,-0.985
26.560,0.9608,0.128,-0.960
26.580,0.9631,0.110,-0.935
26.600,0.9651,0.092,-0.943
26.620,0.9668,0.073,-0.968
26.640,0.9680,0.053,-0.968
26.660,0.9689,0.033,-0.952
26.680,0.9694,0.015,-0.943
26.700,0.9695,-0.004,-0.952
26.720,0.9692,-0.023,-0.960
26.740,0.9685,-0.042,-0.960
26.760,0.9676,-0.062,-0.960
26.780,0.9661,-0.081,-0.952
26.800,0.9643,-0.100,-0.943
26.820,0.9621,-0.118,-0.952
26.840,0.9595,-0.137,-0.968
26.860,0.9566,-0.158,-0.968
26.880,0.9532,-0.177,-0.943
26.900,0.9495,-0.195,-0.935
26.920,0.9455,-0.213,-0.960
26.940,0.9410,-0.233,-0.977
26.960,0.9361,-0.254,-0.943
26.980,0.9308,-0.272,-0.876
27.000,0.9252,-0.288,-0.842
27.020,0.9193,-0.304,-0.876
27.040,0.9131,-0.322,-0.943
27.060,0.9064,-0.343,-0.977
27.080,0.8994,-0.363,-0.960
27.100,0.8919,-0.381,-0.926
27.120,0.8841,-0.399,-0.918
27.140,0.8760,-0.417,-0.935
27.160,0.8674,-0.437,-0.952
27.180,0.8585,-0.456,-0.968
27.200,0.8492,-0.475,-0.968
27.220,0.8395,-0.495,-0.943
27.240,0.8294,-0.513,-0.893
27.260,0.8189,-0.531,-0.834
27.280,0.8082,-0.547,-0.792
27.300,0.7971,-0.562,-0.749
27.320,0.7857,-0.577,-0.699
27.340,0.7740,-0.590,-0.640
27.360,0.7620,-0.602,-0.573
27.380,0.7499,-0.613,-0.488
27.400,0.7375,-0.622,-0.371
27.420,0.7249,-0.629,-0.244
27.440,0.7123,-0.632,-0.143
27.460,0.6997,-0.634,-0.067
27.480,0.6870,-0.635,0.008
27.500,0.6742,-0.634,0.076
27.520,0.6616,-0.631,0.093
27.540,0.6490,-0.629,0.051
27.560,0.6365,-0.629,-0.017
27.580,0.6239,-0.630,-0.059
27.600,0.6113,-0.632,-0.067
27.620,0.5987,-0.633,-0.042
27.640,0.5859,-0.634,0.008
27.660,0.5733,-0.633,0.059
27.680,0.5606,-0.631,0.093
27.700,0.5481,-0.629,0.109
27.720,0.5355,-0.627,0.152
27.740,0.5230,-0.623,0.236
27.760,0.5105,-0.617,0.362
27.780,0.4983,-0.609,0.505
27.800,0.4861,-0.597,0.632
27.820,0.4743,-0.583,0.707
27.840,0.4629,-0.568,0.733
27.860,0.4516,-0.554,0.766
27.880,0.4407,-0.539,0.825
27.900,0.4300,-0.520,0.893
27.920,0.4198,-0.502,0.943
27.940,0.4100,-0.483,0.977
27.960,0.4004,-0.463,1.002
27.980,0.3914,-0.443,1.002
28.000,0.3828,-0.422,0.985
28.020,0.3745,-0.403,0.960
28.040,0.3667,-0.384,0.926
28.060,0.3592,-0.366,0.909
28.080,0.3520,-0.349,0.926
28.100,0.3452,-0.329,0.968
28.120,0.3388,-0.309,0.994
28.140,0.3329,-0.289,0.985
28.160,0.3273,-0.270,0.968
28.180,0.3221,-0.251,0.968
28.200,0.3172,-0.231,0.985
28.220,0.3129,-0.211,0.994
28.240,0.3087,-0.191,0.985
28.260,0.3052,-0.172,0.968
28.280,0.3019,-0.153,0.977
28.300,0.2990,-0.133,1.002
28.320,0.2966,-0.112,1.011
28.340,0.2945,-0.092,0.994
28.360,0.2930,-0.073,0.968
28.380,0.2916,-0.054,0.968
28.400,0.2908,-0.034,0.977
28.420,0.2903,-0.014,0.977
28.440,0.2902,0.005,0.968
28.460,0.2905,0.024,0.960
28.480,0.2912,0.043,0.960
28.500,0.2922,0.063,0.960
28.520,0.2937,0.082,0.960
28.540,0.2955,0.101,0.960
28.560,0.2977,0.120,0.960
28.580,0.3004,0.139,0.960
28.600,0.3033,0.159,0.968
28.620,0.3067,0.178,0.985
28.640,0.3104,0.198,1.002
28.660,0.3146,0.218,1.002
28.680,0.3192,0.238,0.977
28.700,0.3241,0.258,0.943
28.720,0.3295,0.276,0.926
28.740,0.3352,0.294,0.935
28.760,0.3412,0.313,0.943
28.780,0.3477,0.332,0.935
28.800,0.3546,0.351,0.918
28.820,0.3617,0.369,0.918
28.840,0.3692,0.387,0.935
28.860,0.3772,0.406,0.960
28.880,0.3855,0.425,0.985
28.900,0.3942,0.446,0.994
28.920,0.4033,0.466,0.977
28.940,0.4129,0.485,0.935
28.960,0.4227,0.503,0.884
28.980,0.4330,0.520,0.825
29.000,0.4436,0.537,0.766
29.020,0.4545,0.551,0.724
29.040,0.4656,0.565,0.699
29.060,0.4770,0.579,0.665
29.080,0.4888,0.592,0.589
29.100,0.5008,0.603,0.472
29.120,0.5129,0.611,0.328
29.140,0.5253,0.616,0.185
29.160,0.5377,0.618,0.084
29.180,0.5500,0.618,0.042
29.200,0.5624,0.619,0.025
29.220,0.5748,0.620,-0.008
29.240,0.5873,0.619,-0.059
29.260,0.5996,0.617,-0.093
29.280,0.6119,0.615,-0.109
29.300,0.6243,0.613,-0.126
29.320,0.6365,0.610,-0.126
29.340,0.6486,0.607,-0.093
29.360,0.6608,0.606,-0.051
29.380,0.6729,0.606,-0.042
29.400,0.6850,0.605,-0.076
29.420,0.6971,0.603,-0.118
29.440,0.7091,0.600,-0.160
29.460,0.7211,0.597,-0.227
29.480,0.7330,0.592,-0.337
29.500,0.7449,0.584,-0.463
29.520,0.7564,0.573,-0.564
29.540,0.7678,0.561,-0.640
29.560,0.7789,0.548,-0.699
29.580,0.7898,0.533,-0.749
29.600,0.8002,0.517,-0.800
29.620,0.8104,0.501,-0.876
29.640,0.8203,0.483,-0.968
29.660,0.8298,0.462,-1.019
29.680,0.8388,0.441,-1.011
29.700,0.8474,0.421,-0.977
29.720,0.8556,0.402,-0.960
29.740,0.8635,0.383,-0.968
29.760,0.8709,0.364,-0.977
29.780,0.8781,0.344,-0.977
29.800,0.8847,0.324,-0.960
29.820,0.8909,0.305,-0.935
29.840,0.8970,0.287,-0.926
29.860,0.9024,0.269,-0.935
29.880,0.9076,0.250,-0.960
29.900,0.9125,0.230,-0.985
29.920,0.9169,0.210,-0.994
29.940,0.9209,0.190,-0.985
29.960,0.9245,0.171,-0.968
29.980,0.9277,0.152,-0.960
30.000,0.9306,0.132,-0.968
30.020,0.9330,0.113,-0.985
30.040,0.9351,0.093,-0.994
30.060,0.9368,0.073,-0.977
30.080,0.9380,0.054,-0.943
30.100,0.9388,0.035,-0.935
30.120,0.9394,0.017,-0.960
30.140,0.9395,-0.003,-0.985
30.160,0.9393,-0.023,-0.985
30.180,0.9386,-0.042,-0.968
30.200,0.9376,-0.062,-0.960
30.220,0.9361,-0.081,-0.952
30.240,0.9343,-0.100,-0.918
30.260,0.9321,-0.118,-0.859
30.280,0.9296,-0.134,-0.817
30.300,0.9267,-0.150,-0.834
30.320,0.9237,-0.167,-0.901
30.340,0.9201,-0.186,-0.952
30.360,0.9161,-0.206,-0.952
30.380,0.9119,-0.224,-0.943
30.400,0.9072,-0.243,-0.952
30.420,0.9022,-0.263,-0.960
30.440,0.8967,-0.282,-0.935
30.460,0.8908,-0.300,-0.901
30.480,0.8847,-0.317,-0.909
30.500,0.8782,-0.335,-0.952
30.520,0.8713,-0.356,-0.994
30.540,0.8640,-0.376,-1.002
30.560,0.8562,-0.396,-0.977
30.580,0.8481,-0.415,-0.943
30.600,0.8396,-0.434,-0.909
30.620,0.8308,-0.452,-0.867
30.640,0.8216,-0.469,-0.808
30.660,0.8120,-0.484,-0.758
30.680,0.8021,-0.498,-0.741
30.700,0.7921,-0.513,-0.741
30.720,0.7817,-0.529,-0.707
30.740,0.7709,-0.543,-0.632
30.760,0.7600,-0.554,-0.547
30.780,0.7487,-0.564,-0.472
30.800,0.7374,-0.573,-0.396
30.820,0.7258,-0.580,-0.295
30.840,0.7141,-0.585,-0.185
30.860,0.7024,-0.587,-0.084
30.880,0.6906,-0.588,0.000
