"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
15.240,0.6424,0.772,-0.051
15.260,0.6578,0.772,0.000
15.280,0.6734,0.773,-1.166E-13
15.300,0.6888,0.773,-0.059
15.320,0.7043,0.771,-0.168
15.340,0.7197,0.767,-0.312
15.360,0.7350,0.759,-0.463
15.380,0.7501,0.748,-0.598
15.400,0.7649,0.735,-0.699
15.420,0.7795,0.719,-0.792
15.440,0.7938,0.703,-0.893
15.460,0.8076,0.684,-0.994
15.480,0.8212,0.663,-1.069
15.500,0.8342,0.641,-1.078
15.520,0.8468,0.618,-1.027
15.540,0.8589,0.599,-0.960
15.560,0.8707,0.581,-0.926
15.580,0.8822,0.563,-0.935
15.600,0.8932,0.544,-0.960
15.620,0.9039,0.524,-0.994
15.640,0.9142,0.504,-1.027
15.660,0.9241,0.483,-1.044
15.680,0.9335,0.462,-1.027
15.700,0.9426,0.442,-0.994
15.720,0.9512,0.422,-0.960
15.740,0.9594,0.403,-0.935
15.760,0.9673,0.385,-0.926
15.780,0.9748,0.367,-0.943
15.800,0.9820,0.348,-0.968
15.820,0.9888,0.327,-0.968
15.840,0.9951,0.308,-0.952
15.860,1.0010,0.290,-0.952
15.880,1.0067,0.271,-0.977
15.900,1.0119,0.251,-0.994
15.920,1.0167,0.230,-0.985
15.940,1.0211,0.211,-0.977
15.960,1.0252,0.192,-0.977
15.980,1.0288,0.172,-0.985
16.000,1.0321,0.153,-0.985
16.020,1.0349,0.132,-0.977
16.040,1.0374,0.113,-0.968
16.060,1.0393,0.094,-0.960
16.080,1.0412,0.075,-0.960
16.100,1.0424,0.056,-0.952
16.120,1.0433,0.036,-0.943
16.140,1.0438,0.018,-0.943
16.160,1.0441,-0.001,-0.952
16.180,1.0438,-0.020,-0.952
16.200,1.0432,-0.039,-0.943
16.220,1.0422,-0.058,-0.943
16.240,1.0409,-0.077,-0.952
16.260,1.0392,-0.096,-0.952
16.280,1.0370,-0.115,-0.943
16.300,1.0346,-0.133,-0.952
16.320,1.0317,-0.153,-0.968
16.340,1.0285,-0.173,-0.968
16.360,1.0248,-0.192,-0.943
16.380,1.0208,-0.210,-0.935
16.400,1.0164,-0.228,-0.968
16.420,1.0117,-0.249,-1.011
16.440,1.0065,-0.270,-1.011
16.460,1.0009,-0.290,-0.968
16.480,0.9948,-0.308,-0.926
16.500,0.9885,-0.326,-0.918
16.520,0.9819,-0.345,-0.926
16.540,0.9747,-0.364,-0.918
16.560,0.9673,-0.382,-0.901
16.580,0.9594,-0.399,-0.901
16.600,0.9513,-0.417,-0.918
16.620,0.9428,-0.437,-0.901
16.640,0.9338,-0.455,-0.851
16.660,0.9245,-0.470,-0.834
16.680,0.9150,-0.486,-0.893
16.700,0.9052,-0.505,-0.960
16.720,0.8948,-0.526,-0.960
16.740,0.8841,-0.545,-0.918
16.760,0.8730,-0.562,-0.893
16.780,0.8617,-0.580,-0.909
16.800,0.8498,-0.598,-0.935
16.820,0.8377,-0.617,-0.960
16.840,0.8252,-0.637,-0.968
16.860,0.8122,-0.657,-0.926
16.880,0.7989,-0.675,-0.842
16.900,0.7852,-0.690,-0.749
16.920,0.7712,-0.704,-0.682
16.940,0.7570,-0.717,-0.615
16.960,0.7425,-0.730,-0.514
16.980,0.7278,-0.739,-0.387
17.000,0.7129,-0.745,-0.244
17.020,0.6980,-0.749,-0.093
17.040,0.6829,-0.749,0.051
17.060,0.6679,-0.746,0.135
17.080,0.6531,-0.742,0.118
17.100,0.6383,-0.740,0.034
17.120,0.6235,-0.741,-0.051
17.140,0.6087,-0.743,-0.076
17.160,0.5938,-0.745,-0.034
17.180,0.5789,-0.745,0.034
17.200,0.5640,-0.743,0.076
17.220,0.5492,-0.741,0.076
17.240,0.5344,-0.740,0.076
17.260,0.5196,-0.739,0.126
17.280,0.5048,-0.736,0.261
17.300,0.4901,-0.730,0.463
17.320,0.4756,-0.717,0.665
17.340,0.4613,-0.701,0.792
17.360,0.4476,-0.684,0.825
17.380,0.4340,-0.668,0.834
17.400,0.4208,-0.652,0.867
17.420,0.4079,-0.634,0.926
17.440,0.3954,-0.614,0.985
17.460,0.3833,-0.594,1.019
17.480,0.3717,-0.573,1.019
17.500,0.3604,-0.553,0.994
17.520,0.3496,-0.534,0.960
17.540,0.3390,-0.514,0.935
17.560,0.3290,-0.496,0.926
17.580,0.3193,-0.478,0.943
17.600,0.3098,-0.459,0.985
17.620,0.3009,-0.439,1.019
17.640,0.2924,-0.417,1.027
17.660,0.2841,-0.397,1.019
17.680,0.2765,-0.377,1.002
17.700,0.2691,-0.357,0.994
17.720,0.2622,-0.338,0.994
17.740,0.2556,-0.317,1.002
17.760,0.2494,-0.297,1.002
17.780,0.2437,-0.277,0.977
17.800,0.2384,-0.258,0.952
17.820,0.2334,-0.239,0.952
17.840,0.2288,-0.220,0.977
17.860,0.2246,-0.200,1.002
17.880,0.2208,-0.180,1.002
17.900,0.2174,-0.160,0.994
17.920,0.2144,-0.140,0.994
17.940,0.2118,-0.120,0.994
17.960,0.2095,-0.100,0.985
17.980,0.2078,-0.081,0.968
18.000,0.2064,-0.062,0.968
18.020,0.2053,-0.042,0.985
18.040,0.2047,-0.022,0.994
18.060,0.2044,-0.002,0.994
18.080,0.2046,0.017,0.985
18.100,0.2052,0.037,0.977
18.120,0.2060,0.057,0.968
18.140,0.2075,0.076,0.960
18.160,0.2091,0.095,0.968
18.180,0.2112,0.114,0.977
18.200,0.2137,0.134,0.977
18.220,0.2166,0.154,0.968
18.240,0.2198,0.173,0.960
18.260,0.2235,0.192,0.960
18.280,0.2275,0.211,0.960
18.300,0.2320,0.230,0.960
18.320,0.2367,0.250,0.968
18.340,0.2419,0.269,0.977
18.360,0.2475,0.289,0.977
18.380,0.2534,0.308,0.968
18.400,0.2599,0.327,0.960
18.420,0.2665,0.347,0.960
18.440,0.2737,0.366,0.960
18.460,0.2812,0.385,0.968
18.480,0.2891,0.404,0.985
18.500,0.2973,0.424,0.994
18.520,0.3061,0.445,0.977
18.540,0.3152,0.464,0.943
18.560,0.3246,0.482,0.918
18.580,0.3344,0.500,0.909
18.600,0.3446,0.518,0.918
18.620,0.3552,0.537,0.943
18.640,0.3661,0.556,0.977
18.660,0.3774,0.576,1.002
18.680,0.3891,0.596,0.994
18.700,0.4013,0.616,0.952
18.720,0.4137,0.635,0.884
18.740,0.4267,0.652,0.808
18.760,0.4398,0.667,0.758
18.780,0.4534,0.681,0.733
18.800,0.4671,0.696,0.699
18.820,0.4812,0.710,0.598
18.840,0.4956,0.722,0.421
18.860,0.5102,0.728,0.227
18.880,0.5247,0.730,0.093
18.900,0.5394,0.730,0.042
18.920,0.5539,0.731,0.025
18.940,0.5685,0.732,-0.025
18.960,0.5833,0.731,-0.118
18.980,0.5978,0.727,-0.185
19.000,0.6123,0.722,-0.177
19.020,0.6267,0.718,-0.109
19.040,0.6410,0.717,-0.042
19.060,0.6553,0.717,-0.017
19.080,0.6697,0.717,-0.034
19.100,0.6840,0.716,-0.084
19.120,0.6983,0.714,-0.168
19.140,0.7127,0.710,-0.278
19.160,0.7268,0.703,-0.387
19.180,0.7408,0.694,-0.480
19.200,0.7546,0.684,-0.573
19.220,0.7682,0.672,-0.682
19.240,0.7815,0.657,-0.800
19.260,0.7945,0.640,-0.909
19.280,0.8071,0.620,-1.011
19.300,0.8194,0.599,-1.078
19.320,0.8311,0.576,-1.078
19.340,0.8424,0.555,-1.019
19.360,0.8532,0.536,-0.952
19.380,0.8639,0.517,-0.926
19.400,0.8739,0.499,-0.926
19.420,0.8838,0.480,-0.935
19.440,0.8932,0.462,-0.952
19.460,0.9022,0.443,-0.985
19.480,0.9109,0.422,-1.036
19.500,0.9192,0.401,-1.061
19.520,0.9269,0.379,-1.044
19.540,0.9343,0.359,-1.002
19.560,0.9412,0.340,-0.968
19.580,0.9479,0.320,-0.960
19.600,0.9541,0.301,-0.952
19.620,0.9599,0.282,-0.935
19.640,0.9654,0.264,-0.918
19.660,0.9705,0.246,-0.918
19.680,0.9752,0.227,-0.943
19.700,0.9796,0.208,-0.977
19.720,0.9836,0.188,-1.002
19.740,0.9871,0.168,-1.002
19.760,0.9902,0.148,-0.977
19.780,0.9930,0.128,-0.952
19.800,0.9953,0.110,-0.952
19.820,0.9974,0.091,-0.977
19.840,0.9991,0.071,-0.994
19.860,1.0002,0.051,-0.985
19.880,1.0010,0.031,-0.977
19.900,1.0015,0.012,-0.977
19.920,1.0015,-0.008,-0.977
19.940,1.0011,-0.027,-0.977
19.960,1.0004,-0.046,-0.985
19.980,0.9993,-0.067,-0.985
20.000,0.9977,-0.087,-0.952
20.020,0.9958,-0.105,-0.918
20.040,0.9935,-0.122,-0.926
20.060,0.9910,-0.141,-0.968
20.080,0.9879,-0.162,-0.994
20.100,0.9844,-0.182,-0.985
20.120,0.9806,-0.201,-0.968
20.140,0.9764,-0.220,-0.952
20.160,0.9718,-0.239,-0.935
20.180,0.9668,-0.258,-0.918
20.200,0.9615,-0.276,-0.909
20.220,0.9558,-0.294,-0.909
20.240,0.9497,-0.312,-0.909
20.260,0.9433,-0.330,-0.901
20.280,0.9365,-0.349,-0.884
20.300,0.9294,-0.366,-0.867
20.320,0.9218,-0.383,-0.867
20.340,0.9141,-0.400,-0.893
20.360,0.9058,-0.418,-0.926
20.380,0.8973,-0.438,-0.943
20.400,0.8884,-0.457,-0.926
20.420,0.8790,-0.475,-0.901
20.440,0.8693,-0.492,-0.901
20.460,0.8594,-0.510,-0.926
20.480,0.8490,-0.530,-0.960
20.500,0.8382,-0.549,-0.985
20.520,0.8270,-0.569,-0.985
20.540,0.8155,-0.589,-0.935
20.560,0.8034,-0.607,-0.842
20.580,0.7911,-0.622,-0.758
20.600,0.7785,-0.637,-0.699
20.620,0.7656,-0.651,-0.640
20.640,0.7524,-0.663,-0.556
20.660,0.7391,-0.673,-0.455
20.680,0.7255,-0.681,-0.354
20.700,0.7118,-0.687,-0.253
20.720,0.6980,-0.691,-0.143
20.740,0.6842,-0.693,-0.025
20.760,0.6702,-0.692,0.076
20.780,0.6564,-0.689,0.109
20.800,0.6427,-0.686,0.059
20.820,0.6290,-0.686,-0.025
20.840,0.6153,-0.688,-0.076
20.860,0.6015,-0.690,-0.051
20.880,0.5876,-0.691,0.025
20.900,0.5738,-0.689,0.093
20.920,0.5600,-0.686,0.101
20.940,0.5464,-0.684,0.067
20.960,0.5327,-0.684,0.067
20.980,0.5190,-0.683,0.152
21.000,0.5053,-0.679,0.303
21.020,0.4918,-0.671,0.472
21.040,0.4784,-0.660,0.623
21.060,0.4654,-0.646,0.724
21.080,0.4526,-0.630,0.775
21.100,0.4402,-0.614,0.800
21.120,0.4281,-0.598,0.842
21.140,0.4162,-0.581,0.901
21.160,0.4048,-0.562,0.943
21.180,0.3937,-0.543,0.968
21.200,0.3831,-0.523,0.985
21.220,0.3728,-0.503,0.994
21.240,0.3629,-0.483,0.985
21.260,0.3535,-0.464,0.977
21.280,0.3444,-0.445,0.977
21.300,0.3357,-0.424,0.968
21.320,0.3274,-0.405,0.943
21.340,0.3195,-0.387,0.926
21.360,0.3119,-0.369,0.943
21.380,0.3047,-0.350,0.977
21.400,0.2979,-0.329,1.002
21.420,0.2915,-0.309,1.011
21.440,0.2856,-0.289,1.011
21.460,0.2800,-0.269,1.011
21.480,0.2748,-0.249,1.002
21.500,0.2701,-0.228,0.985
21.520,0.2657,-0.209,0.968
21.540,0.2617,-0.190,0.960
21.560,0.2580,-0.171,0.968
21.580,0.2549,-0.152,0.985
21.600,0.2520,-0.131,1.002
21.620,0.2496,-0.111,1.002
21.640,0.2476,-0.091,0.985
21.660,0.2459,-0.072,0.977
21.680,0.2447,-0.053,0.985
21.700,0.2439,-0.032,1.002
21.720,0.2434,-0.012,1.002
21.740,0.2434,0.008,0.977
21.760,0.2437,0.027,0.952
21.780,0.2445,0.045,0.952
21.800,0.2456,0.065,0.977
21.820,0.2470,0.085,0.994
21.840,0.2490,0.105,0.985
21.860,0.2513,0.124,0.968
21.880,0.2539,0.143,0.968
21.900,0.2570,0.163,0.977
21.920,0.2605,0.183,0.977
21.940,0.2642,0.202,0.968
21.960,0.2686,0.221,0.960
21.980,0.2731,0.241,0.968
22.000,0.2782,0.260,0.977
22.020,0.2835,0.280,0.977
22.040,0.2893,0.299,0.968
22.060,0.2955,0.318,0.960
22.080,0.3021,0.338,0.960
22.100,0.3090,0.357,0.960
22.120,0.3164,0.376,0.960
22.140,0.3240,0.395,0.952
22.160,0.3321,0.414,0.926
22.180,0.3406,0.433,0.901
22.200,0.3495,0.450,0.901
22.220,0.3586,0.468,0.935
22.240,0.3682,0.487,0.977
22.260,0.3781,0.507,0.994
22.280,0.3884,0.527,0.977
22.300,0.3992,0.547,0.935
22.320,0.4104,0.565,0.884
22.340,0.4218,0.582,0.834
22.360,0.4336,0.598,0.783
22.380,0.4458,0.613,0.741
22.400,0.4581,0.628,0.707
22.420,0.4709,0.642,0.648
22.440,0.4838,0.655,0.531
22.460,0.4971,0.664,0.371
22.480,0.5105,0.669,0.227
22.500,0.5239,0.672,0.143
22.520,0.5373,0.674,0.093
22.540,0.5509,0.676,0.034
22.560,0.5644,0.676,-0.042
22.580,0.5779,0.674,-0.109
22.600,0.5914,0.671,-0.143
22.620,0.6047,0.668,-0.143
22.640,0.6181,0.665,-0.118
22.660,0.6314,0.663,-0.076
22.680,0.6445,0.662,-0.034
22.700,0.6578,0.662,-0.025
22.720,0.6711,0.662,-0.051
22.740,0.6843,0.660,-0.101
22.760,0.6975,0.658,-0.168
22.780,0.7106,0.654,-0.253
22.800,0.7237,0.648,-0.362
22.820,0.7365,0.640,-0.480
22.840,0.7493,0.629,-0.589
22.860,0.7618,0.615,-0.674
22.880,0.7739,0.601,-0.724
22.900,0.7858,0.586,-0.775
22.920,0.7974,0.571,-0.859
22.940,0.8086,0.553,-0.968
22.960,0.8196,0.532,-1.061
22.980,0.8299,0.509,-1.078
23.000,0.8399,0.487,-1.027
23.020,0.8494,0.468,-0.960
23.040,0.8585,0.450,-0.918
23.060,0.8674,0.431,-0.918
23.080,0.8759,0.413,-0.935
23.100,0.8839,0.394,-0.952
23.120,0.8916,0.375,-0.968
23.140,0.8989,0.356,-0.985
23.160,0.9058,0.335,-1.011
23.180,0.9124,0.315,-1.027
23.200,0.9184,0.294,-1.019
23.220,0.9241,0.274,-0.994
23.240,0.9294,0.255,-0.968
23.260,0.9343,0.235,-0.968
23.280,0.9388,0.216,-0.977
23.300,0.9429,0.196,-0.977
23.320,0.9467,0.177,-0.968
23.340,0.9500,0.158,-0.960
23.360,0.9530,0.138,-0.960
23.380,0.9555,0.119,-0.952
23.400,0.9577,0.100,-0.943
23.420,0.9595,0.082,-0.943
23.440,0.9610,0.063,-0.952
23.460,0.9621,0.043,-0.952
23.480,0.9627,0.024,-0.935
23.500,0.9631,0.006,-0.926
23.520,0.9629,-0.012,-0.935
23.540,0.9626,-0.031,-0.960
23.560,0.9617,-0.051,-0.977
23.580,0.9605,-0.071,-0.968
23.600,0.9589,-0.090,-0.943
23.620,0.9569,-0.108,-0.918
23.640,0.9546,-0.126,-0.918
23.660,0.9519,-0.145,-0.926
23.680,0.9488,-0.164,-0.935
23.700,0.9454,-0.182,-0.943
23.720,0.9415,-0.201,-0.952
23.740,0.9374,-0.220,-0.952
23.760,0.9326,-0.239,-0.918
23.780,0.9278,-0.258,-0.867
23.800,0.9223,-0.274,-0.834
23.820,0.9167,-0.290,-0.851
23.840,0.9108,-0.307,-0.901
23.860,0.9045,-0.326,-0.943
23.880,0.8977,-0.346,-0.960
23.900,0.8907,-0.365,-0.952
23.920,0.8832,-0.384,-0.926
23.940,0.8753,-0.402,-0.901
23.960,0.8670,-0.419,-0.901
23.980,0.8585,-0.438,-0.926
24.000,0.8496,-0.457,-0.952
24.020,0.8402,-0.476,-0.960
24.040,0.8305,-0.495,-0.952
24.060,0.8205,-0.514,-0.918
24.080,0.8099,-0.533,-0.859
24.100,0.7991,-0.549,-0.800
24.120,0.7880,-0.564,-0.758
24.140,0.7766,-0.579,-0.724
24.160,0.7648,-0.593,-0.665
24.180,0.7528,-0.606,-0.573
24.200,0.7405,-0.616,-0.463
24.220,0.7281,-0.625,-0.371
24.240,0.7156,-0.631,-0.303
24.260,0.7028,-0.637,-0.227
24.280,0.6901,-0.641,-0.118
24.300,0.6771,-0.642,0.017
24.320,0.6644,-0.640,0.118
24.340,0.6515,-0.636,0.143
24.360,0.6389,-0.633,0.076
24.380,0.6263,-0.632,-0.034
24.400,0.6137,-0.635,-0.101
24.420,0.6010,-0.638,-0.076
24.440,0.5881,-0.639,0.008
24.460,0.5754,-0.637,0.076
24.480,0.5627,-0.635,0.101
24.500,0.5500,-0.633,0.101
24.520,0.5373,-0.631,0.109
24.540,0.5248,-0.629,0.143
24.560,0.5122,-0.626,0.227
24.580,0.4997,-0.620,0.362
24.600,0.4874,-0.611,0.514
24.620,0.4752,-0.599,0.640
24.640,0.4633,-0.585,0.716
24.660,0.4518,-0.570,0.749
24.680,0.4405,-0.555,0.766
24.700,0.4296,-0.540,0.800
24.720,0.4190,-0.523,0.859
24.740,0.4087,-0.505,0.918
24.760,0.3987,-0.486,0.960
24.780,0.3893,-0.467,0.985
24.800,0.3800,-0.447,1.002
24.820,0.3713,-0.426,1.002
24.840,0.3631,-0.406,0.985
24.860,0.3551,-0.387,0.968
24.880,0.3475,-0.368,0.952
24.900,0.3404,-0.349,0.935
24.920,0.3336,-0.330,0.918
24.940,0.3272,-0.312,0.918
24.960,0.3211,-0.294,0.943
24.980,0.3154,-0.275,0.977
25.000,0.3101,-0.255,1.002
25.020,0.3052,-0.234,1.002
25.040,0.3007,-0.214,0.985
25.060,0.2966,-0.195,0.977
25.080,0.2930,-0.176,0.985
25.100,0.2896,-0.156,1.002
25.120,0.2867,-0.135,1.002
25.140,0.2842,-0.115,0.985
25.160,0.2821,-0.096,0.968
25.180,0.2804,-0.077,0.960
25.200,0.2790,-0.058,0.960
25.220,0.2781,-0.038,0.960
25.240,0.2774,-0.019,0.960
25.260,0.2773,0.000,0.960
25.280,0.2774,0.019,0.960
25.300,0.2781,0.038,0.960
25.320,0.2790,0.058,0.960
25.340,0.2804,0.077,0.960
25.360,0.2821,0.096,0.960
25.380,0.2842,0.115,0.960
25.400,0.2867,0.134,0.968
25.420,0.2896,0.154,0.977
25.440,0.2928,0.174,0.977
25.460,0.2965,0.193,0.968
25.480,0.3006,0.212,0.960
25.500,0.3050,0.231,0.960
25.520,0.3098,0.251,0.960
25.540,0.3150,0.270,0.960
25.560,0.3206,0.289,0.952
25.580,0.3266,0.308,0.935
25.600,0.3330,0.326,0.918
25.620,0.3397,0.345,0.918
25.640,0.3467,0.363,0.935
25.660,0.3542,0.382,0.952
25.680,0.3620,0.401,0.960
25.700,0.3702,0.420,0.960
25.720,0.3788,0.440,0.960
25.740,0.3878,0.459,0.952
25.760,0.3971,0.478,0.926
25.780,0.4070,0.496,0.884
25.800,0.4170,0.513,0.834
25.820,0.4274,0.530,0.783
25.840,0.4382,0.545,0.749
25.860,0.4493,0.559,0.741
25.880,0.4606,0.574,0.724
25.900,0.4722,0.589,0.648
25.920,0.4842,0.601,0.514
25.940,0.4963,0.609,0.371
25.960,0.5086,0.615,0.244
25.980,0.5209,0.619,0.143
26.000,0.5334,0.620,0.084
26.020,0.5458,0.621,0.067
26.040,0.5582,0.623,0.042
26.060,0.5708,0.625,-0.025
26.080,0.5833,0.622,-0.101
26.100,0.5956,0.619,-0.135
26.120,0.6080,0.616,-0.118
26.140,0.6204,0.614,-0.084
26.160,0.6325,0.613,-0.059
26.180,0.6449,0.612,-0.059
26.200,0.6571,0.611,-0.067
26.220,0.6692,0.609,-0.076
26.240,0.6815,0.608,-0.101
26.260,0.6936,0.606,-0.152
26.280,0.7057,0.602,-0.236
26.300,0.7178,0.597,-0.337
26.320,0.7296,0.589,-0.446
26.340,0.7414,0.579,-0.539
26.360,0.7528,0.567,-0.598
26.380,0.7641,0.555,-0.648
26.400,0.7750,0.542,-0.707
26.420,0.7858,0.526,-0.783
26.440,0.7961,0.510,-0.859
26.460,0.8062,0.492,-0.926
26.480,0.8159,0.473,-0.977
26.500,0.8251,0.453,-1.002
26.520,0.8339,0.433,-1.011
26.540,0.8424,0.412,-1.002
26.560,0.8504,0.392,-0.977
26.580,0.8581,0.373,-0.943
26.600,0.8653,0.355,-0.926
26.620,0.8722,0.337,-0.935
26.640,0.8788,0.317,-0.952
26.660,0.8850,0.298,-0.960
26.680,0.8907,0.279,-0.960
26.700,0.8961,0.260,-0.968
26.720,0.9011,0.241,-0.985
26.740,0.9057,0.220,-1.011
26.760,0.9100,0.200,-1.027
26.780,0.9137,0.179,-1.019
26.800,0.9171,0.159,-0.985
26.820,0.9200,0.139,-0.952
26.840,0.9227,0.121,-0.952
26.860,0.9249,0.102,-0.968
26.880,0.9268,0.082,-0.977
26.900,0.9281,0.063,-0.960
26.920,0.9292,0.043,-0.943
26.940,0.9300,0.025,-0.952
26.960,0.9302,0.006,-0.977
26.980,0.9302,-0.014,-1.002
27.000,0.9297,-0.034,-0.994
27.020,0.9287,-0.055,-0.960
27.040,0.9275,-0.073,-0.926
27.060,0.9258,-0.091,-0.884
27.080,0.9239,-0.109,-0.825
27.100,0.9215,-0.124,-0.775
27.120,0.9188,-0.138,-0.792
27.140,0.9160,-0.155,-0.867
27.160,0.9127,-0.174,-0.926
27.180,0.9090,-0.193,-0.935
27.200,0.9050,-0.211,-0.926
27.220,0.9006,-0.229,-0.935
27.240,0.8958,-0.249,-0.952
27.260,0.8907,-0.268,-0.960
27.280,0.8851,-0.287,-0.952
27.300,0.8792,-0.306,-0.935
27.320,0.8728,-0.324,-0.918
27.340,0.8662,-0.343,-0.918
27.360,0.8591,-0.361,-0.935
27.380,0.8517,-0.380,-0.952
27.400,0.8440,-0.399,-0.960
27.420,0.8357,-0.418,-0.952
27.440,0.8273,-0.438,-0.918
27.460,0.8183,-0.456,-0.851
27.480,0.8089,-0.472,-0.792
27.500,0.7994,-0.486,-0.775
27.520,0.7895,-0.502,-0.775
27.540,0.7794,-0.518,-0.741
27.560,0.7687,-0.533,-0.665
27.580,0.7580,-0.545,-0.589
27.600,0.7470,-0.556,-0.522
27.620,0.7357,-0.566,-0.455
27.640,0.7243,-0.574,-0.387
27.660,0.7128,-0.581,-0.320
27.680,0.7010,-0.587,-0.236
27.700,0.6893,-0.591,-0.118
27.720,0.6774,-0.592,0.017
27.740,0.6655,-0.590,0.118
27.760,0.6537,-0.586,0.126
27.780,0.6421,-0.583,0.042
27.800,0.6304,-0.584,-0.059
27.820,0.6188,-0.587,-0.101
27.840,0.6069,-0.589,-0.076
27.860,0.5952,-0.590,-0.017
27.880,0.5834,-0.590,0.059
27.900,0.5715,-0.588,0.135
27.920,0.5597,-0.584,0.160
27.940,0.5482,-0.580,0.118
27.960,0.5366,-0.579,0.076
27.980,0.5251,-0.579,0.109
28.000,0.5134,-0.576,0.227
28.020,0.5019,-0.570,0.362
28.040,0.4906,-0.561,0.480
28.060,0.4795,-0.551,0.589
28.080,0.4686,-0.538,0.682
28.100,0.4579,-0.522,0.733
28.120,0.4477,-0.507,0.733
28.140,0.4376,-0.493,0.733
28.160,0.4279,-0.479,0.775
28.180,0.4185,-0.463,0.851
28.200,0.4094,-0.445,0.918
28.220,0.4007,-0.425,0.952
28.240,0.3924,-0.406,0.960
28.260,0.3844,-0.387,0.968
28.280,0.3769,-0.368,0.985
28.300,0.3697,-0.348,0.994
28.320,0.3629,-0.327,0.985
28.340,0.3566,-0.308,0.968
28.360,0.3507,-0.289,0.960
28.380,0.3450,-0.270,0.952
28.400,0.3399,-0.251,0.926
28.420,0.3350,-0.232,0.909
28.440,0.3306,-0.215,0.926
28.460,0.3264,-0.196,0.968
28.480,0.3227,-0.176,1.002
28.500,0.3194,-0.156,1.002
28.520,0.3165,-0.135,0.985
28.540,0.3139,-0.116,0.968
28.560,0.3119,-0.097,0.960
28.580,0.3101,-0.078,0.960
28.600,0.3087,-0.059,0.952
28.620,0.3078,-0.039,0.943
28.640,0.3072,-0.021,0.952
28.660,0.3069,-0.002,0.977
28.680,0.3070,0.018,0.994
28.700,0.3076,0.038,0.977
28.720,0.3086,0.058,0.943
28.740,0.3099,0.076,0.926
28.760,0.3116,0.094,0.943
28.780,0.3137,0.113,0.968
28.800,0.3161,0.133,0.968
28.820,0.3190,0.153,0.952
28.840,0.3223,0.171,0.952
28.860,0.3258,0.190,0.968
28.880,0.3298,0.210,0.968
28.900,0.3343,0.229,0.943
28.920,0.3390,0.248,0.918
28.940,0.3441,0.266,0.909
28.960,0.3497,0.284,0.918
28.980,0.3555,0.302,0.943
29.000,0.3617,0.321,0.968
29.020,0.3684,0.342,0.968
29.040,0.3754,0.361,0.952
29.060,0.3828,0.379,0.943
29.080,0.3906,0.398,0.943
29.100,0.3987,0.417,0.926
29.120,0.4073,0.436,0.884
29.140,0.4162,0.453,0.834
29.160,0.4254,0.469,0.783
29.180,0.4350,0.484,0.741
29.200,0.4448,0.498,0.716
29.220,0.4549,0.512,0.699
29.240,0.4653,0.526,0.665
29.260,0.4760,0.540,0.598
29.280,0.4869,0.551,0.497
29.300,0.4980,0.560,0.371
29.320,0.5093,0.566,0.244
29.340,0.5207,0.569,0.152
29.360,0.5321,0.571,0.109
29.380,0.5435,0.573,0.076
29.400,0.5550,0.575,0.017
29.420,0.5665,0.574,-0.042
29.440,0.5781,0.572,-0.059
29.460,0.5893,0.571,-0.042
29.480,0.6009,0.571,-0.051
29.500,0.6123,0.570,-0.084
29.520,0.6237,0.567,-0.101
29.540,0.6349,0.565,-0.084
29.560,0.6462,0.564,-0.067
29.580,0.6575,0.563,-0.076
29.600,0.6688,0.561,-0.093
29.620,0.6799,0.559,-0.109
29.640,0.6911,0.557,-0.143
29.660,0.7022,0.554,-0.211
29.680,0.7133,0.549,-0.312
29.700,0.7242,0.542,-0.421
29.720,0.7350,0.532,-0.505
29.740,0.7455,0.520,-0.556
29.760,0.7557,0.509,-0.598
29.780,0.7659,0.497,-0.665
29.800,0.7757,0.483,-0.733
29.820,0.7852,0.467,-0.775
29.840,0.7944,0.452,-0.808
29.860,0.8032,0.436,-0.867
29.880,0.8119,0.417,-0.952
29.900,0.8200,0.397,-1.002
29.920,0.8277,0.376,-1.002
29.940,0.8350,0.357,-0.977
29.960,0.8419,0.338,-0.960
29.980,0.8486,0.318,-0.960
30.000,0.8547,0.299,-0.952
30.020,0.8605,0.280,-0.943
30.040,0.8659,0.262,-0.943
30.060,0.8709,0.243,-0.952
30.080,0.8756,0.223,-0.960
30.100,0.8799,0.204,-0.960
30.120,0.8838,0.185,-0.968
30.140,0.8873,0.166,-0.977
30.160,0.8904,0.146,-0.968
30.180,0.8931,0.126,-0.943
30.200,0.8954,0.108,-0.935
30.220,0.8975,0.090,-0.968
30.240,0.8990,0.070,-1.011
30.260,0.9003,0.049,-1.019
30.280,0.9010,0.028,-0.985
30.300,0.9013,0.009,-0.943
30.320,0.9013,-0.009,-0.926
30.340,0.9010,-0.027,-0.943
30.360,0.9003,-0.046,-0.977
30.380,0.8992,-0.067,-1.002
30.400,0.8976,-0.087,-1.002
30.420,0.8956,-0.107,-0.977
30.440,0.8933,-0.126,-0.943
30.460,0.8906,-0.145,-0.926
30.480,0.8875,-0.163,-0.935
30.500,0.8841,-0.182,-0.943
30.520,0.8802,-0.201,-0.935
30.540,0.8760,-0.219,-0.926
30.560,0.8715,-0.237,-0.943
30.580,0.8665,-0.257,-0.968
30.600,0.8612,-0.277,-0.968
30.620,0.8555,-0.296,-0.943
30.640,0.8493,-0.314,-0.918
30.660,0.8429,-0.332,-0.909
