"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
15.280,0.8460,-0.391,-0.733
15.300,0.8380,-0.406,-0.741
15.320,0.8298,-0.421,-0.724
15.340,0.8212,-0.436,-0.691
15.360,0.8123,-0.449,-0.665
15.380,0.8032,-0.462,-0.657
15.400,0.7939,-0.475,-0.640
15.420,0.7842,-0.488,-0.589
15.440,0.7744,-0.499,-0.505
15.460,0.7642,-0.508,-0.404
15.480,0.7540,-0.515,-0.312
15.500,0.7436,-0.520,-0.219
15.520,0.7332,-0.524,-0.126
15.540,0.7226,-0.525,-0.042
15.560,0.7121,-0.525,0.008
15.580,0.7016,-0.524,0.008
15.600,0.6911,-0.524,-0.017
15.620,0.6806,-0.525,-0.042
15.640,0.6701,-0.526,-0.042
15.660,0.6595,-0.527,-0.025
15.680,0.6490,-0.527,-0.008
15.700,0.6384,-0.527,0.025
15.720,0.6279,-0.527,0.084
15.740,0.6173,-0.524,0.143
15.760,0.6068,-0.520,0.160
15.780,0.5966,-0.517,0.126
15.800,0.5862,-0.515,0.109
15.820,0.5759,-0.514,0.135
15.840,0.5657,-0.510,0.194
15.860,0.5554,-0.506,0.278
15.880,0.5454,-0.500,0.371
15.900,0.5354,-0.491,0.463
15.920,0.5257,-0.481,0.514
15.940,0.5162,-0.470,0.531
15.960,0.5069,-0.460,0.556
15.980,0.4978,-0.449,0.598
16.000,0.4889,-0.436,0.648
16.020,0.4803,-0.422,0.699
16.040,0.4721,-0.408,0.766
16.060,0.4639,-0.392,0.851
16.080,0.4563,-0.374,0.909
16.100,0.4490,-0.355,0.926
16.120,0.4421,-0.337,0.926
16.140,0.4356,-0.318,0.935
16.160,0.4294,-0.299,0.952
16.180,0.4236,-0.280,0.960
16.200,0.4182,-0.261,0.952
16.220,0.4131,-0.242,0.935
16.240,0.4085,-0.223,0.918
16.260,0.4043,-0.205,0.918
16.280,0.4003,-0.187,0.935
16.300,0.3968,-0.168,0.943
16.320,0.3936,-0.149,0.935
16.340,0.3908,-0.130,0.918
16.360,0.3884,-0.112,0.918
16.380,0.3863,-0.094,0.935
16.400,0.3846,-0.075,0.943
16.420,0.3833,-0.056,0.935
16.440,0.3825,-0.037,0.918
16.460,0.3819,-0.019,0.918
16.480,0.3816,-0.001,0.935
16.500,0.3819,0.018,0.952
16.520,0.3823,0.037,0.952
16.540,0.3833,0.057,0.926
16.560,0.3846,0.075,0.901
16.580,0.3863,0.092,0.901
16.600,0.3883,0.110,0.918
16.620,0.3907,0.129,0.918
16.640,0.3935,0.148,0.901
16.660,0.3966,0.165,0.901
16.680,0.4000,0.183,0.926
16.700,0.4039,0.202,0.943
16.720,0.4082,0.221,0.935
16.740,0.4128,0.239,0.918
16.760,0.4177,0.258,0.909
16.780,0.4231,0.276,0.909
16.800,0.4288,0.294,0.909
16.820,0.4348,0.312,0.909
16.840,0.4413,0.330,0.909
16.860,0.4481,0.349,0.901
16.880,0.4552,0.367,0.867
16.900,0.4627,0.384,0.808
16.920,0.4706,0.399,0.741
16.940,0.4787,0.413,0.682
16.960,0.4871,0.426,0.632
16.980,0.4958,0.439,0.589
17.000,0.5047,0.450,0.556
17.020,0.5138,0.461,0.522
17.040,0.5231,0.471,0.472
17.060,0.5327,0.480,0.404
17.080,0.5423,0.487,0.337
17.100,0.5522,0.493,0.278
17.120,0.5621,0.498,0.236
17.140,0.5721,0.502,0.185
17.160,0.5822,0.506,0.118
17.180,0.5924,0.507,0.042
17.200,0.6026,0.507,-0.017
17.220,0.6126,0.506,-0.034
17.240,0.6228,0.505,-0.034
17.260,0.6329,0.505,-0.042
17.280,0.6429,0.504,-0.067
17.300,0.6531,0.502,-0.084
17.320,0.6631,0.500,-0.067
17.340,0.6730,0.499,-0.051
17.360,0.6831,0.499,-0.076
17.380,0.6930,0.497,-0.143
17.400,0.7030,0.493,-0.202
17.420,0.7128,0.488,-0.211
17.440,0.7225,0.484,-0.194
17.460,0.7321,0.481,-0.202
17.480,0.7418,0.477,-0.261
17.500,0.7512,0.471,-0.337
17.520,0.7606,0.463,-0.404
17.540,0.7698,0.455,-0.472
17.560,0.7787,0.445,-0.547
17.580,0.7876,0.433,-0.623
17.600,0.7961,0.419,-0.674
17.620,0.8043,0.405,-0.707
17.640,0.8123,0.391,-0.724
17.660,0.8200,0.376,-0.724
17.680,0.8274,0.362,-0.724
17.700,0.8344,0.348,-0.749
17.720,0.8413,0.332,-0.825
17.740,0.8477,0.315,-0.918
17.760,0.8539,0.295,-0.985
17.780,0.8596,0.275,-0.994
17.800,0.8648,0.255,-0.960
17.820,0.8698,0.236,-0.926
17.840,0.8743,0.218,-0.909
17.860,0.8785,0.200,-0.918
17.880,0.8823,0.182,-0.935
17.900,0.8858,0.163,-0.960
17.920,0.8889,0.143,-0.977
17.940,0.8915,0.123,-0.968
17.960,0.8938,0.104,-0.943
17.980,0.8956,0.086,-0.918
18.000,0.8972,0.068,-0.918
18.020,0.8984,0.050,-0.935
18.040,0.8992,0.030,-0.952
18.060,0.8996,0.011,-0.960
18.080,0.8996,-0.008,-0.952
18.100,0.8993,-0.027,-0.943
18.120,0.8986,-0.045,-0.943
18.140,0.8975,-0.065,-0.952
18.160,0.8960,-0.084,-0.952
18.180,0.8941,-0.103,-0.935
18.200,0.8919,-0.121,-0.926
18.220,0.8892,-0.139,-0.926
18.240,0.8863,-0.159,-0.926
18.260,0.8829,-0.177,-0.918
18.280,0.8792,-0.195,-0.901
18.300,0.8751,-0.213,-0.876
18.320,0.8707,-0.230,-0.825
18.340,0.8658,-0.247,-0.775
18.360,0.8608,-0.261,-0.749
18.380,0.8554,-0.276,-0.749
18.400,0.8498,-0.291,-0.758
18.420,0.8437,-0.306,-0.749
18.440,0.8376,-0.321,-0.733
18.460,0.8309,-0.335,-0.707
18.480,0.8241,-0.350,-0.691
18.500,0.8169,-0.363,-0.691
18.520,0.8095,-0.377,-0.691
18.540,0.8019,-0.391,-0.674
18.560,0.7939,-0.404,-0.632
18.580,0.7857,-0.416,-0.581
18.600,0.7773,-0.427,-0.522
18.620,0.7686,-0.438,-0.446
18.640,0.7597,-0.446,-0.371
18.660,0.7507,-0.452,-0.303
18.680,0.7416,-0.458,-0.227
18.700,0.7324,-0.462,-0.126
18.720,0.7231,-0.463,-0.034
18.740,0.7139,-0.462,1.485E-13
18.760,0.7047,-0.462,-0.017
18.780,0.6954,-0.463,-0.042
18.800,0.6861,-0.464,-0.051
18.820,0.6769,-0.465,-0.051
18.840,0.6675,-0.466,-0.034
18.860,0.6582,-0.467,-4.580E-14
18.880,0.6489,-0.466,0.034
18.900,0.6395,-0.465,0.051
18.920,0.6303,-0.464,0.059
18.940,0.6210,-0.463,0.093
18.960,0.6118,-0.461,0.143
18.980,0.6026,-0.457,0.177
19.000,0.5935,-0.453,0.168
19.020,0.5845,-0.450,0.135
19.040,0.5755,-0.448,0.126
19.060,0.5665,-0.446,0.177
19.080,0.5577,-0.442,0.278
19.100,0.5488,-0.435,0.379
19.120,0.5402,-0.425,0.429
19.140,0.5319,-0.416,0.438
19.160,0.5236,-0.408,0.455
19.180,0.5155,-0.399,0.505
19.200,0.5076,-0.388,0.573
19.220,0.5000,-0.376,0.623
19.240,0.4926,-0.363,0.648
19.260,0.4854,-0.350,0.665
19.280,0.4786,-0.337,0.699
19.300,0.4720,-0.322,0.758
19.320,0.4656,-0.306,0.808
19.340,0.4597,-0.289,0.834
19.360,0.4541,-0.273,0.851
19.380,0.4488,-0.256,0.884
19.400,0.4438,-0.237,0.926
19.420,0.4393,-0.218,0.943
19.440,0.4351,-0.199,0.943
19.460,0.4313,-0.181,0.943
19.480,0.4279,-0.162,0.952
19.500,0.4248,-0.142,0.952
19.520,0.4222,-0.123,0.935
19.540,0.4199,-0.105,0.926
19.560,0.4180,-0.087,0.935
19.580,0.4164,-0.068,0.952
19.600,0.4153,-0.049,0.960
19.620,0.4145,-0.029,0.960
19.640,0.4141,-0.010,0.952
19.660,0.4141,0.009,0.935
19.680,0.4145,0.027,0.918
19.700,0.4152,0.045,0.918
19.720,0.4163,0.064,0.935
19.740,0.4177,0.083,0.952
19.760,0.4196,0.102,0.952
19.780,0.4219,0.121,0.935
19.800,0.4244,0.139,0.926
19.820,0.4274,0.158,0.926
19.840,0.4307,0.177,0.926
19.860,0.4345,0.195,0.909
19.880,0.4386,0.213,0.893
19.900,0.4430,0.230,0.884
19.920,0.4478,0.249,0.867
19.940,0.4529,0.266,0.842
19.960,0.4585,0.282,0.808
19.980,0.4642,0.298,0.783
20.000,0.4704,0.313,0.749
20.020,0.4768,0.328,0.707
20.040,0.4835,0.342,0.665
20.060,0.4905,0.355,0.623
20.080,0.4977,0.367,0.581
20.100,0.5052,0.378,0.531
20.120,0.5128,0.388,0.488
20.140,0.5207,0.397,0.455
20.160,0.5287,0.406,0.421
20.180,0.5369,0.414,0.379
20.200,0.5453,0.421,0.337
20.220,0.5538,0.427,0.295
20.240,0.5624,0.434,0.244
20.260,0.5711,0.438,0.185
20.280,0.5800,0.441,0.135
20.300,0.5887,0.443,0.101
20.320,0.5977,0.445,0.059
20.340,0.6066,0.446,6.800E-14
20.360,0.6155,0.445,-0.059
20.380,0.6244,0.443,-0.076
20.400,0.6332,0.441,-0.051
20.420,0.6420,0.441,-0.025
20.440,0.6508,0.441,-0.025
20.460,0.6597,0.440,-0.042
20.480,0.6684,0.439,-0.051
20.500,0.6771,0.438,-0.059
20.520,0.6860,0.437,-0.084
20.540,0.6946,0.435,-0.126
20.560,0.7033,0.431,-0.185
20.580,0.7119,0.427,-0.236
20.600,0.7204,0.421,-0.253
20.620,0.7288,0.416,-0.244
20.640,0.7370,0.412,-0.244
20.660,0.7453,0.407,-0.278
20.680,0.7534,0.401,-0.337
20.700,0.7613,0.394,-0.413
20.720,0.7692,0.385,-0.497
20.740,0.7768,0.374,-0.556
20.760,0.7841,0.362,-0.581
20.780,0.7912,0.351,-0.606
20.800,0.7981,0.339,-0.657
20.820,0.8048,0.324,-0.716
20.840,0.8111,0.309,-0.741
20.860,0.8172,0.294,-0.733
20.880,0.8229,0.280,-0.716
20.900,0.8283,0.266,-0.716
20.920,0.8336,0.252,-0.733
20.940,0.8384,0.236,-0.749
20.960,0.8430,0.221,-0.766
20.980,0.8473,0.206,-0.808
21.000,0.8513,0.190,-0.901
21.020,0.8549,0.171,-1.011
21.040,0.8582,0.149,-1.069
21.060,0.8608,0.126,-1.036
21.080,0.8631,0.106,-0.952
21.100,0.8651,0.089,-0.884
21.120,0.8667,0.072,-0.867
21.140,0.8680,0.055,-0.884
21.160,0.8688,0.036,-0.893
21.180,0.8695,0.018,-0.884
21.200,0.8696,0.001,-0.867
21.220,0.8695,-0.016,-0.859
21.240,0.8690,-0.033,-0.859
21.260,0.8681,-0.051,-0.859
21.280,0.8669,-0.068,-0.842
21.300,0.8654,-0.085,-0.792
21.320,0.8635,-0.100,-0.724
21.340,0.8613,-0.113,-0.691
21.360,0.8590,-0.126,-0.724
21.380,0.8564,-0.141,-0.783
21.400,0.8533,-0.159,-0.808
21.420,0.8500,-0.175,-0.783
21.440,0.8463,-0.190,-0.741
21.460,0.8424,-0.204,-0.724
21.480,0.8382,-0.218,-0.733
21.500,0.8337,-0.233,-0.741
21.520,0.8288,-0.249,-0.724
21.540,0.8237,-0.263,-0.691
21.560,0.8183,-0.276,-0.674
21.580,0.8127,-0.289,-0.682
21.600,0.8068,-0.303,-0.691
21.620,0.8006,-0.317,-0.674
21.640,0.7940,-0.330,-0.623
21.660,0.7874,-0.343,-0.564
21.680,0.7803,-0.353,-0.514
21.700,0.7732,-0.363,-0.480
21.720,0.7659,-0.372,-0.446
21.740,0.7583,-0.381,-0.387
21.760,0.7506,-0.388,-0.320
21.780,0.7427,-0.393,-0.253
21.800,0.7348,-0.398,-0.185
21.820,0.7268,-0.401,-0.109
21.840,0.7187,-0.402,-0.042
21.860,0.7107,-0.402,-0.025
21.880,0.7027,-0.402,-0.051
21.900,0.6946,-0.404,-0.067
21.920,0.6866,-0.406,-0.042
21.940,0.6783,-0.406,-3.705E-13
21.960,0.6702,-0.405,-1.277E-13
21.980,0.6622,-0.405,-0.025
22.000,0.6541,-0.407,-0.017
22.020,0.6458,-0.407,0.025
22.040,0.6377,-0.405,0.051
22.060,0.6297,-0.404,0.051
22.080,0.6216,-0.404,0.067
22.100,0.6135,-0.402,0.109
22.120,0.6055,-0.399,0.143
22.140,0.5976,-0.396,0.160
22.160,0.5896,-0.393,0.177
22.180,0.5818,-0.389,0.185
22.200,0.5741,-0.385,0.185
22.220,0.5664,-0.382,0.202
22.240,0.5588,-0.378,0.261
22.260,0.5513,-0.372,0.337
22.280,0.5439,-0.364,0.387
22.300,0.5367,-0.356,0.413
22.320,0.5297,-0.348,0.438
22.340,0.5228,-0.339,0.480
22.360,0.5161,-0.328,0.522
22.380,0.5097,-0.317,0.547
22.400,0.5034,-0.306,0.564
22.420,0.4974,-0.295,0.589
22.440,0.4916,-0.283,0.632
22.460,0.4860,-0.270,0.674
22.480,0.4808,-0.256,0.699
22.500,0.4758,-0.242,0.724
22.520,0.4711,-0.227,0.758
22.540,0.4667,-0.211,0.783
22.560,0.4626,-0.195,0.792
22.580,0.4590,-0.180,0.800
22.600,0.4555,-0.164,0.834
22.620,0.4523,-0.147,0.867
22.640,0.4496,-0.128,0.876
22.660,0.4472,-0.111,0.876
22.680,0.4452,-0.094,0.884
22.700,0.4435,-0.076,0.901
22.720,0.4421,-0.058,0.909
22.740,0.4412,-0.039,0.909
22.760,0.4405,-0.021,0.901
22.780,0.4403,-0.003,0.884
22.800,0.4404,0.014,0.876
22.820,0.4409,0.031,0.884
22.840,0.4416,0.050,0.901
22.860,0.4428,0.068,0.901
22.880,0.4444,0.086,0.884
22.900,0.4462,0.103,0.867
22.920,0.4485,0.120,0.851
22.940,0.4511,0.137,0.834
22.960,0.4540,0.154,0.817
22.980,0.4573,0.170,0.808
23.000,0.4608,0.186,0.800
23.020,0.4647,0.202,0.775
23.040,0.4689,0.217,0.741
23.060,0.4734,0.231,0.716
23.080,0.4781,0.246,0.691
23.100,0.4832,0.260,0.648
23.120,0.4886,0.272,0.598
23.140,0.4941,0.283,0.573
23.160,0.4998,0.294,0.573
23.180,0.5059,0.306,0.564
23.200,0.5121,0.317,0.531
23.220,0.5186,0.327,0.480
23.240,0.5252,0.337,0.438
23.260,0.5321,0.345,0.396
23.280,0.5390,0.353,0.354
23.300,0.5462,0.359,0.312
23.320,0.5534,0.365,0.269
23.340,0.5607,0.370,0.236
23.360,0.5682,0.374,0.202
23.380,0.5758,0.378,0.177
23.400,0.5833,0.381,0.152
23.420,0.5910,0.384,0.101
23.440,0.5987,0.386,0.034
23.460,0.6064,0.385,-0.025
23.480,0.6142,0.384,-0.042
23.500,0.6217,0.383,-0.034
23.520,0.6295,0.383,-0.042
23.540,0.6371,0.382,-0.051
23.560,0.6448,0.380,-0.042
23.580,0.6523,0.380,-0.025
23.600,0.6599,0.380,-0.034
23.620,0.6675,0.379,-0.059
23.640,0.6751,0.377,-0.067
23.660,0.6826,0.376,-0.067
23.680,0.6901,0.375,-0.084
23.700,0.6976,0.373,-0.126
23.720,0.7050,0.370,-0.177
23.740,0.7124,0.366,-0.219
23.760,0.7197,0.361,-0.236
23.780,0.7268,0.356,-0.236
23.800,0.7339,0.352,-0.253
23.820,0.7409,0.347,-0.303
23.840,0.7478,0.340,-0.362
23.860,0.7545,0.331,-0.396
23.880,0.7610,0.323,-0.413
23.900,0.7675,0.315,-0.446
23.920,0.7737,0.306,-0.505
23.940,0.7797,0.295,-0.573
23.960,0.7855,0.283,-0.623
23.980,0.7910,0.270,-0.648
24.000,0.7963,0.257,-0.657
24.020,0.8013,0.244,-0.657
24.040,0.8060,0.230,-0.665
24.060,0.8105,0.217,-0.682
24.080,0.8148,0.203,-0.699
24.100,0.8186,0.189,-0.707
24.120,0.8223,0.175,-0.716
24.140,0.8257,0.161,-0.733
24.160,0.8287,0.146,-0.741
24.180,0.8315,0.130,-0.733
24.200,0.8339,0.116,-0.724
24.220,0.8361,0.102,-0.741
24.240,0.8380,0.087,-0.766
24.260,0.8396,0.071,-0.766
24.280,0.8408,0.056,-0.749
24.300,0.8418,0.041,-0.758
24.320,0.8425,0.026,-0.800
24.340,0.8429,0.009,-0.834
24.360,0.8429,-0.008,-0.825
24.380,0.8425,-0.024,-0.792
24.400,0.8419,-0.039,-0.766
24.420,0.8410,-0.055,-0.758
24.440,0.8397,-0.070,-0.758
24.460,0.8382,-0.085,-0.749
24.480,0.8363,-0.100,-0.733
24.500,0.8342,-0.114,-0.716
24.520,0.8317,-0.128,-0.707
24.540,0.8291,-0.142,-0.707
24.560,0.8260,-0.157,-0.707
24.580,0.8228,-0.171,-0.707
24.600,0.8192,-0.185,-0.699
24.620,0.8154,-0.199,-0.682
24.640,0.8112,-0.212,-0.665
24.660,0.8069,-0.225,-0.648
24.680,0.8023,-0.238,-0.632
24.700,0.7973,-0.251,-0.615
24.720,0.7922,-0.263,-0.606
24.740,0.7869,-0.275,-0.598
24.760,0.7812,-0.287,-0.573
24.780,0.7754,-0.298,-0.531
24.800,0.7693,-0.308,-0.472
24.820,0.7630,-0.317,-0.404
24.840,0.7566,-0.324,-0.345
24.860,0.7500,-0.330,-0.312
24.880,0.7433,-0.337,-0.295
24.900,0.7365,-0.343,-0.253
24.920,0.7296,-0.348,-0.168
24.940,0.7226,-0.350,-0.084
24.960,0.7156,-0.350,-0.051
24.980,0.7087,-0.351,-0.067
25.000,0.7016,-0.353,-0.084
25.020,0.6945,-0.355,-0.067
25.040,0.6874,-0.356,-0.034
25.060,0.6803,-0.356,1.069E-13
25.080,0.6731,-0.356,0.017
25.100,0.6661,-0.355,0.008
25.120,0.6589,-0.355,-0.008
25.140,0.6519,-0.356,-0.017
25.160,0.6448,-0.356,-1.318E-13
25.180,0.6376,-0.356,0.017
25.200,0.6306,-0.355,0.025
25.220,0.6234,-0.355,0.059
25.240,0.6164,-0.354,0.118
25.260,0.6092,-0.350,0.168
25.280,0.6023,-0.346,0.168
25.300,0.5955,-0.343,0.152
25.320,0.5886,-0.341,0.168
25.340,0.5818,-0.337,0.202
25.360,0.5751,-0.331,0.219
25.380,0.5686,-0.327,0.219
25.400,0.5621,-0.323,0.244
25.420,0.5556,-0.318,0.295
25.440,0.5493,-0.311,0.337
25.460,0.5431,-0.304,0.362
25.480,0.5372,-0.297,0.387
25.500,0.5312,-0.289,0.429
25.520,0.5256,-0.280,0.472
25.540,0.5201,-0.270,0.505
25.560,0.5148,-0.260,0.539
25.580,0.5097,-0.249,0.564
25.600,0.5048,-0.236,0.573
25.620,0.5002,-0.225,0.564
25.640,0.4958,-0.214,0.564
25.660,0.4916,-0.203,0.598
25.680,0.4877,-0.191,0.648
25.700,0.4840,-0.177,0.691
25.720,0.4806,-0.163,0.707
25.740,0.4775,-0.149,0.707
25.760,0.4746,-0.134,0.716
25.780,0.4721,-0.120,0.733
25.800,0.4699,-0.105,0.758
25.820,0.4678,-0.090,0.783
25.840,0.4663,-0.074,0.792
25.860,0.4649,-0.058,0.783
25.880,0.4639,-0.042,0.766
25.900,0.4632,-0.027,0.758
25.920,0.4629,-0.012,0.758
25.940,0.4627,0.003,0.766
25.960,0.4630,0.018,0.783
25.980,0.4635,0.034,0.792
26.000,0.4643,0.051,0.775
26.020,0.4655,0.066,0.749
26.040,0.4670,0.080,0.749
26.060,0.4687,0.095,0.766
26.080,0.4707,0.111,0.758
26.100,0.4732,0.126,0.716
26.120,0.4758,0.139,0.682
26.140,0.4787,0.153,0.674
26.160,0.4819,0.167,0.665
26.180,0.4854,0.180,0.640
26.200,0.4892,0.192,0.615
26.220,0.4931,0.204,0.598
26.240,0.4973,0.216,0.573
26.260,0.5018,0.227,0.539
26.280,0.5064,0.237,0.514
26.300,0.5112,0.248,0.497
26.320,0.5163,0.258,0.480
26.340,0.5215,0.267,0.463
26.360,0.5270,0.276,0.446
26.380,0.5326,0.285,0.421
26.400,0.5384,0.293,0.371
26.420,0.5443,0.300,0.312
26.440,0.5504,0.305,0.269
26.460,0.5566,0.310,0.253
26.480,0.5628,0.315,0.244
26.500,0.5692,0.320,0.219
26.520,0.5756,0.324,0.185
26.540,0.5822,0.327,0.152
26.560,0.5887,0.330,0.118
26.580,0.5954,0.332,0.076
26.600,0.6021,0.333,0.025
26.620,0.6087,0.333,-0.017
26.640,0.6154,0.332,-0.034
26.660,0.6221,0.331,-0.025
26.680,0.6286,0.331,-0.017
26.700,0.6353,0.331,-0.034
26.720,0.6420,0.330,-0.051
26.740,0.6485,0.328,-0.034
26.760,0.6551,0.328,-0.008
26.780,0.6616,0.329,-0.017
26.800,0.6683,0.328,-0.051
26.820,0.6748,0.326,-0.067
26.840,0.6813,0.325,-0.067
26.860,0.6878,0.324,-0.076
26.880,0.6943,0.322,-0.101
26.900,0.7007,0.320,-0.143
26.920,0.7071,0.317,-0.202
26.940,0.7135,0.312,-0.244
26.960,0.7196,0.306,-0.244
26.980,0.7256,0.302,-0.236
27.000,0.7317,0.298,-0.261
27.020,0.7376,0.292,-0.312
27.040,0.7433,0.285,-0.345
27.060,0.7490,0.278,-0.362
27.080,0.7545,0.271,-0.379
27.100,0.7598,0.263,-0.413
27.120,0.7650,0.255,-0.463
27.140,0.7700,0.245,-0.514
27.160,0.7749,0.233,-0.547
27.180,0.7794,0.222,-0.556
27.200,0.7837,0.211,-0.564
27.220,0.7878,0.200,-0.581
27.240,0.7917,0.188,-0.598
27.260,0.7954,0.176,-0.615
27.280,0.7988,0.164,-0.640
27.300,0.8019,0.151,-0.674
27.320,0.8048,0.136,-0.691
27.340,0.8074,0.122,-0.682
27.360,0.8097,0.109,-0.674
27.380,0.8117,0.096,-0.691
27.400,0.8135,0.082,-0.716
27.420,0.8150,0.067,-0.716
27.440,0.8162,0.053,-0.699
27.460,0.8171,0.039,-0.691
27.480,0.8178,0.025,-0.699
27.500,0.8182,0.011,-0.699
27.520,0.8182,-0.003,-0.682
27.540,0.8180,-0.016,-0.674
27.560,0.8176,-0.029,-0.674
27.580,0.8168,-0.043,-0.682
27.600,0.8159,-0.057,-0.691
27.620,0.8145,-0.071,-0.699
27.640,0.8131,-0.085,-0.707
27.660,0.8111,-0.099,-0.699
27.680,0.8091,-0.113,-0.682
27.700,0.8066,-0.126,-0.657
27.720,0.8040,-0.139,-0.632
27.740,0.8011,-0.152,-0.615
27.760,0.7979,-0.164,-0.606
27.780,0.7945,-0.176,-0.606
27.800,0.7909,-0.188,-0.598
27.820,0.7870,-0.200,-0.581
27.840,0.7829,-0.211,-0.556
27.860,0.7785,-0.222,-0.522
27.880,0.7740,-0.232,-0.488
27.900,0.7692,-0.242,-0.463
27.920,0.7643,-0.251,-0.455
27.940,0.7592,-0.260,-0.438
27.960,0.7539,-0.269,-0.387
27.980,0.7484,-0.276,-0.320
28.000,0.7429,-0.281,-0.269
28.020,0.7372,-0.286,-0.244
28.040,0.7315,-0.291,-0.211
28.060,0.7255,-0.295,-0.152
28.080,0.7196,-0.297,-0.093
28.100,0.7136,-0.298,-0.067
28.120,0.7077,-0.299,-0.067
28.140,0.7016,-0.301,-0.059
28.160,0.6957,-0.302,-0.034
28.180,0.6895,-0.302,-0.008
28.200,0.6836,-0.302,-0.008
28.220,0.6775,-0.302,-0.025
28.240,0.6714,-0.303,-0.042
28.260,0.6654,-0.304,-0.042
28.280,0.6593,-0.305,-0.017
28.300,0.6531,-0.305,0.017
28.320,0.6471,-0.304,0.034
28.340,0.6410,-0.303,0.025
28.360,0.6349,-0.303,0.017
28.380,0.6289,-0.303,0.025
28.400,0.6228,-0.302,0.051
28.420,0.6167,-0.301,0.093
28.440,0.6108,-0.299,0.152
28.460,0.6047,-0.295,0.202
28.480,0.5989,-0.290,0.202
28.500,0.5932,-0.286,0.168
28.520,0.5875,-0.284,0.152
28.540,0.5818,-0.281,0.177
28.560,0.5762,-0.277,0.211
28.580,0.5708,-0.272,0.227
28.600,0.5653,-0.268,0.244
28.620,0.5601,-0.263,0.269
28.640,0.5548,-0.257,0.303
28.660,0.5498,-0.251,0.328
28.680,0.5448,-0.244,0.354
28.700,0.5400,-0.236,0.371
28.720,0.5354,-0.228,0.379
28.740,0.5309,-0.221,0.404
28.760,0.5265,-0.213,0.455
28.780,0.5223,-0.203,0.505
28.800,0.5184,-0.192,0.514
28.820,0.5146,-0.182,0.505
28.840,0.5111,-0.173,0.514
28.860,0.5077,-0.162,0.539
28.880,0.5046,-0.151,0.556
28.900,0.5018,-0.139,0.564
28.920,0.4990,-0.128,0.589
28.940,0.4966,-0.116,0.615
28.960,0.4944,-0.103,0.623
28.980,0.4924,-0.091,0.615
29.000,0.4907,-0.079,0.606
29.020,0.4893,-0.067,0.615
29.040,0.4881,-0.055,0.640
29.060,0.4871,-0.041,0.665
29.080,0.4864,-0.027,0.665
29.100,0.4860,-0.014,0.648
29.120,0.4859,-0.002,0.648
29.140,0.4859,0.011,0.674
29.160,0.4863,0.025,0.682
29.180,0.4870,0.039,0.657
29.200,0.4878,0.052,0.623
29.220,0.4891,0.064,0.598
29.240,0.4904,0.076,0.589
29.260,0.4921,0.087,0.589
29.280,0.4939,0.099,0.598
29.300,0.4960,0.111,0.589
29.320,0.4984,0.123,0.556
29.340,0.5009,0.133,0.539
29.360,0.5037,0.143,0.547
29.380,0.5066,0.156,0.556
29.400,0.5099,0.167,0.531
29.420,0.5134,0.177,0.488
29.440,0.5169,0.186,0.463
29.460,0.5208,0.195,0.446
29.480,0.5248,0.204,0.429
29.500,0.5289,0.212,0.404
29.520,0.5333,0.220,0.379
29.540,0.5378,0.227,0.362
29.560,0.5424,0.234,0.345
29.580,0.5471,0.242,0.320
29.600,0.5521,0.248,0.286
29.620,0.5571,0.253,0.261
29.640,0.5622,0.258,0.244
29.660,0.5674,0.263,0.219
29.680,0.5727,0.267,0.185
29.700,0.5781,0.270,0.168
29.720,0.5835,0.273,0.168
29.740,0.5890,0.277,0.160
29.760,0.5945,0.280,0.118
29.780,0.6002,0.282,0.051
29.800,0.6058,0.282,1.846E-13
29.820,0.6115,0.281,-0.025
29.840,0.6171,0.281,-0.025
29.860,0.6227,0.280,-0.017
29.880,0.6284,0.280,-0.008
29.900,0.6338,0.280,-7.910E-14
29.920,0.6395,0.280,-0.017
29.940,0.6451,0.280,-0.042
29.960,0.6507,0.278,-0.059
29.980,0.6563,0.277,-0.051
30.000,0.6617,0.276,-0.034
30.020,0.6673,0.276,-0.042
30.040,0.6728,0.275,-0.059
30.060,0.6783,0.273,-0.059
30.080,0.6837,0.272,-0.034
30.100,0.6891,0.272,-0.034
30.120,0.6946,0.272,-0.084
30.140,0.7000,0.269,-0.160
30.160,0.7054,0.265,-0.219
30.180,0.7106,0.260,-0.244
30.200,0.7158,0.255,-0.253
30.220,0.7208,0.250,-0.253
30.240,0.7258,0.245,-0.261
30.260,0.7306,0.239,-0.278
30.280,0.7353,0.233,-0.295
30.300,0.7399,0.227,-0.312
30.320,0.7444,0.221,-0.337
30.340,0.7488,0.214,-0.371
30.360,0.7530,0.206,-0.396
30.380,0.7570,0.198,-0.413
30.400,0.7609,0.190,-0.438
30.420,0.7647,0.181,-0.472
30.440,0.7682,0.171,-0.497
30.460,0.7715,0.161,-0.514
30.480,0.7746,0.151,-0.531
30.500,0.7775,0.139,-0.547
30.520,0.7802,0.128,-0.564
30.540,0.7826,0.117,-0.581
30.560,0.7849,0.105,-0.589
30.580,0.7869,0.093,-0.581
30.600,0.7886,0.082,-0.573
30.620,0.7901,0.071,-0.581
30.640,0.7915,0.059,-0.589
30.660,0.7924,0.046,-0.581
30.680,0.7933,0.035,-0.573
30.700,0.7939,0.024,-0.581
30.720,0.7943,0.012,-0.598
